time/episodes,time/total timesteps,time/fps,rollout/success rate,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates
268,23235,5,0.2,4562,85.78,-1573.6776655099998,46570.88486328125,0.001,1166.17763671875,23120
269,23335,5,0.2,4576,85.78,-1565.8321082500001,28325.6294921875,0.001,1161.8365966796875,23220
270,23435,5,0.2,4602,85.78,-1537.1145811400002,27993.751049804687,0.001,1128.373828125,23320
271,23535,5,0.2,4621,85.78,-1520.03581358,34002.42573242188,0.001,1159.6645385742188,23420
272,23635,5,0.2,4640,85.78,-1596.9578557400005,36726.83540039063,0.001,1143.4588623046875,23520
273,23652,5,0.21,4645,84.95,-1575.1055660000002,40582.589453125,0.001,1158.0252197265625,23540
274,23752,5,0.21,4667,84.95,-1567.6586587900001,28275.76484375,0.001,1170.8088256835938,23640
275,23765,5,0.22,4670,84.08,-1571.2827744100002,45306.84267578125,0.001,1133.5677978515625,23660
276,23773,5,0.23,4672,83.16,-1513.1057688900003,,,,
277,23873,5,0.23,4693,83.16,-1496.09421925,41446.98076171875,0.001,1146.9833374023438,23760
278,23880,5,0.24,4696,82.23,-1464.6772583399998,,,,
279,23953,5,0.25,4711,81.96,-1479.50513044,30744.16728515625,0.001,1158.4413330078125,23840
280,24053,5,0.25,4731,81.96,-1470.98531126,29146.319775390624,0.001,1172.6585083007812,23940
281,24153,5,0.25,4751,81.96,-1502.97688059,51886.6140625,0.001,1149.18935546875,24040
282,24253,5,0.25,4764,81.96,-1593.41394429,35778.7427734375,0.001,1186.6041748046875,24140
283,24353,5,0.24,4793,82.86,-1615.6989039299997,34704.11472167969,0.001,1182.22880859375,24240
284,24361,5,0.25,4796,81.94,-1609.40137425,32281.1015625,0.001,1186.1990844726563,24260
285,24461,5,0.25,4813,81.94,-1610.62837978,40032.55224609375,0.001,1175.4595092773438,24360
286,24561,5,0.25,4830,81.94,-1541.0941244899996,31351.43466796875,0.001,1197.7441650390624,24460
287,24661,5,0.25,4847,81.94,-1548.80763476,37087.94809570313,0.001,1180.8217651367188,24560
288,24761,5,0.25,4863,81.94,-1595.5996091,33383.56215820312,0.001,1195.2231567382812,24660
289,24861,5,0.25,4881,81.94,-1607.4658550899999,19900.778955078124,0.001,1206.5680786132812,24760
290,24961,5,0.25,4901,81.94,-1610.61333969,39155.29096679688,0.001,1193.5447021484374,24860
291,24976,5,0.25,4905,82.08,-1610.32389136,,,,
292,25076,5,0.25,4927,82.08,-1609.42074509,46880.615478515625,0.001,1197.231396484375,24960
293,25176,5,0.25,4947,82.08,-1611.34590081,30209.890478515626,0.001,1197.4001708984374,25060
294,25276,5,0.25,4965,82.08,-1687.8339365799998,41551.702392578125,0.001,1212.3414916992188,25160
295,25305,5,0.25,4973,82.35,-1689.0507622399996,39473.908203125,0.001,1235.1486083984375,25200
296,25364,5,0.26,4986,81.94,-1690.00097769,34041.44819335938,0.001,1220.6322631835938,25260
297,25442,5,0.27,5004,81.72,-1680.33890333,44516.92329101563,0.001,1219.0045043945313,25340
298,25542,5,0.27,5020,81.72,-1679.5761082,40031.36474609375,0.001,1231.2685302734376,25440
299,25642,5,0.27,5039,81.72,-1642.23847359,35750.8763671875,0.001,1199.9765869140624,25540
300,25742,5,0.27,5058,81.72,-1699.0101100600002,41627.3919921875,0.001,1243.3162231445312,25640
301,25842,5,0.27,5078,81.72,-1717.6196071100003,45604.44731445312,0.001,1212.4153686523437,25740
302,25942,5,0.27,5097,81.72,-1728.17758382,43397.68022460937,0.001,1247.1532958984376,25840
303,26042,5,0.27,5115,81.72,-1737.86059344,37347.5900390625,0.001,1235.7600830078125,25940
304,26142,5,0.26,5134,82.39,-1725.5575611900003,50715.51625976562,0.001,1225.3208984375,26040
305,26242,5,0.25,5149,82.99,-1714.4774563800001,51904.02763671875,0.001,1237.4124145507812,26140
306,26342,5,0.25,5176,82.99,-1724.3816657200005,32912.60166015625,0.001,1239.7253784179688,26240
307,26442,5,0.25,5194,82.99,-1720.5171617100004,30976.174267578124,0.001,1257.6877319335938,26340
308,26542,5,0.25,5213,82.99,-1714.0892315100002,40931.76254882813,0.001,1239.6099853515625,26440
309,26642,5,0.25,5235,82.99,-1627.5818236500002,45789.90541992187,0.001,1253.9840454101563,26540
310,26742,5,0.25,5261,82.99,-1635.4814464199997,45328.990234375,0.001,1241.666357421875,26640
311,26753,5,0.25,5264,82.48,-1633.2783423399999,,,,
312,26852,5,0.26,5285,82.47,-1622.0966794599997,68796.026171875,0.001,1245.0219482421876,26740
313,26952,5,0.25,5307,82.6,-1629.2469352999997,33989.84584960937,0.001,1260.5169067382812,26840
314,26960,5,0.26,5310,81.68,-1619.4937931199997,,,,
315,27044,5,0.27,5326,81.52,-1601.7735162099998,34701.77595214844,0.001,1270.8811279296874,26940
316,27144,5,0.27,5344,81.52,-1599.8360964699998,35165.82602539063,0.001,1253.1763916015625,27040
317,27244,5,0.26,5358,81.88,-1664.9336489,41241.76328125,0.001,1283.8622802734376,27140
318,27344,5,0.26,5375,81.88,-1661.03631966,42692.02265625,0.001,1244.6433227539062,27240
319,27378,5,0.27,5381,81.22,-1657.7381666199997,36402.28310546875,0.001,1264.5813842773437,27260
320,27478,5,0.27,5402,81.22,-1656.35466084,30122.249755859375,0.001,1268.7715209960938,27360
321,27484,5,0.28,5404,80.28,-1625.7655239699995,40971.09809570313,0.001,1261.9986694335937,27380
322,27584,5,0.28,5422,80.28,-1625.87873305,44506.04184570313,0.001,1253.524755859375,27480
323,27603,5,0.29,5427,79.47,-1613.2092652799997,48482.5037109375,0.001,1275.2410888671875,27500
324,27619,5,0.3,5430,78.63,-1607.4350629299997,,,,
325,27719,5,0.3,5454,78.63,-1605.46032955,41702.11196289062,0.001,1311.6326171875,27600
326,27819,5,0.3,5472,78.63,-1603.25891103,49936.89028320312,0.001,1283.878125,27700
327,27890,5,0.31,5486,78.34,-1626.7063827999998,50746.53447265625,0.001,1265.291796875,27780
328,27990,5,0.31,5505,78.34,-1627.90912038,40867.95034179687,0.001,1295.4383544921875,27880
329,28090,5,0.3,5523,79.22,-1638.82494009,40546.28549804688,0.001,1277.9626708984374,27980
330,28190,5,0.3,5538,79.22,-1643.86756115,47312.51020507813,0.001,1294.066162109375,28080
331,28197,5,0.3,5540,79.17,-1642.66163546,,,,
332,28297,5,0.3,5562,79.17,-1650.25302987,43216.25056152344,0.001,1282.0348022460937,28180
333,28310,5,0.3,5565,79.1,-1644.70088964,32576.556591796874,0.001,1300.5551147460938,28200
334,28410,5,0.29,5581,79.96,-1645.98527803,44423.73466796875,0.001,1295.1490112304687,28300
335,28438,5,0.3,5588,79.24,-1635.60591492,52390.053125,0.001,1300.8062866210937,28320
336,28538,5,0.3,5605,79.24,-1641.29460789,40441.80244140625,0.001,1322.3823364257812,28420
337,28638,5,0.3,5622,79.24,-1641.11066002,47834.91850585937,0.001,1303.7631225585938,28520
338,28738,5,0.3,5644,79.24,-1634.8727176200002,53456.06313476562,0.001,1297.098291015625,28620
339,28802,5,0.3,5661,79.45,-1642.2867599600004,42394.69541015625,0.001,1306.3448608398437,28700
340,28902,5,0.3,5680,79.45,-1638.1287927,39420.39052734375,0.001,1305.60869140625,28800
341,29002,5,0.3,5705,79.45,-1630.6279489600004,41560.34526367187,0.001,1311.1704223632812,28900
342,29102,5,0.3,5724,79.45,-1633.44837188,51036.29943847656,0.001,1320.57578125,29000
343,29202,5,0.3,5752,79.45,-1640.7754430900002,52243.19140625,0.001,1308.6482543945312,29100
344,29302,5,0.29,5772,80.42,-1644.58788554,53966.16787109375,0.001,1309.0606567382813,29200
345,29304,5,0.29,5773,80.17,-1643.2459380100001,,,,
346,29404,5,0.29,5792,80.17,-1706.39427827,41310.0755859375,0.001,1326.9526489257812,29300
347,29504,5,0.29,5807,80.17,-1775.8310710300002,46287.300537109375,0.001,1318.0243896484376,29400
348,29540,5,0.29,5817,79.76,-1777.6164323100002,59851.33579101563,0.001,1323.9360595703124,29420
349,29640,5,0.29,5838,79.76,-1794.5182988200004,32557.15322265625,0.001,1334.1818481445312,29520
350,29648,5,0.29,5840,79.71,-1794.4793459000005,49853.52622070313,0.001,1337.3894775390625,29540
351,29748,5,0.29,5862,79.71,-1767.2081784600005,39572.665283203125,0.001,1355.5468994140624,29640
352,29848,5,0.29,5889,79.71,-1773.0125145600002,35683.6451171875,0.001,1345.8599609375,29740
353,29874,5,0.29,5895,79.89,-1776.5812091,58290.764453125,0.001,1335.3050903320313,29760
354,29885,5,0.3,5898,79.0,-1764.1617659999997,49538.99228515625,0.001,1327.754345703125,29780
355,29985,5,0.3,5917,79.0,-1791.8487302399997,50378.28291015625,0.001,1358.3954467773438,29880
356,30085,5,0.3,5940,79.0,-1789.0817956199994,61656.76118164063,0.001,1350.1300048828125,29980
357,30185,5,0.29,5961,79.62,-1781.8554584199996,50762.62514648437,0.001,1347.6305053710937,30080
358,30202,5,0.3,5966,78.79,-1774.25477805,36907.01953125,0.001,1372.9193603515625,30100
359,30282,5,0.31,5984,78.59,-1780.67192249,37971.18032226562,0.001,1362.4116943359375,30180
360,30382,5,0.31,6005,78.59,-1733.9349166900001,50789.40727539062,0.001,1363.6669189453125,30280
361,30482,5,0.31,6026,78.59,-1751.4397232300003,47926.6798828125,0.001,1353.0816284179687,30380
362,30577,5,0.31,6045,79.42,-1758.3201115000004,51299.588623046875,0.001,1356.3501342773438,30460
363,30677,5,0.31,6065,79.42,-1753.77466229,35601.44443359375,0.001,1387.9919189453126,30560
364,30765,5,0.32,6089,79.3,-1756.9443385999998,77558.344921875,0.001,1360.7069213867187,30660
365,30865,5,0.32,6107,79.3,-1756.1481655999999,50834.0830078125,0.001,1382.6617309570313,30760
366,30872,5,0.33,6110,78.37,-1710.2366538599997,,,,
367,30972,5,0.33,6133,78.37,-1718.6953970999998,46623.07094726562,0.001,1378.7286865234375,30860
368,31072,5,0.33,6154,78.37,-1747.38110419,45962.25634765625,0.001,1399.1105590820312,30960
369,31172,5,0.33,6176,78.37,-1747.7169587000003,46192.74521484375,0.001,1389.5512817382812,31060
370,31272,5,0.33,6192,78.37,-1728.3995396600003,35914.89067382812,0.001,1400.3321899414063,31160
371,31372,5,0.33,6213,78.37,-1730.32210214,50051.10419921875,0.001,1402.4000122070313,31260
372,31472,5,0.33,6233,78.37,-1650.4031738200001,48715.875390625,0.001,1408.0278076171876,31360
373,31572,5,0.32,6250,79.2,-1676.6882088799998,59702.53076171875,0.001,1401.6019775390625,31460
374,31672,5,0.32,6269,79.2,-1718.2158688,40087.84453125,0.001,1399.1348876953125,31560
375,31772,5,0.31,6284,80.07,-1716.42881258,34578.59287109375,0.001,1405.5750244140625,31660
376,31793,5,0.31,6289,80.2,-1716.93933605,51889.95512695312,0.001,1399.6388793945312,31680
377,31893,5,0.31,6306,80.2,-1713.9240527899997,53647.0037109375,0.001,1394.1810546875,31780
378,31993,5,0.3,6320,81.13,-1774.9504980499996,30695.103466796874,0.001,1417.0957397460938,31880
379,32093,5,0.29,6343,81.4,-1743.29016304,62969.25698242187,0.001,1390.0865356445313,31980
380,32193,5,0.29,6364,81.4,-1737.5866431899997,61239.02138671875,0.001,1409.3850341796874,32080
381,32293,5,0.29,6379,81.4,-1707.5741217999998,59599.145703125,0.001,1426.391015625,32180
382,32314,5,0.3,6385,80.61,-1607.7035571000001,41267.72080078125,0.001,1445.5849731445312,32200
383,32414,5,0.3,6405,80.61,-1606.6827394,76619.58330078125,0.001,1407.850146484375,32300
384,32514,5,0.29,6425,81.53,-1612.9156326899997,39183.78623046875,0.001,1439.8466064453125,32400
385,32614,5,0.29,6444,81.53,-1610.6955676399998,50912.44111328125,0.001,1422.2251831054687,32500
386,32714,5,0.29,6465,81.53,-1611.16841519,43805.484375,0.001,1419.4955078125,32600
387,32798,5,0.3,6479,81.37,-1594.1283164999998,37901.0279296875,0.001,1425.528466796875,32680
388,32830,5,0.31,6486,80.69,-1522.32831584,40786.148828125,0.001,1441.08818359375,32720
389,32930,5,0.31,6504,80.69,-1519.0354446499998,50841.65380859375,0.001,1447.6007690429688,32820
390,32948,5,0.32,6509,79.87,-1512.2435770199997,51585.52280273438,0.001,1411.6551391601563,32840
391,33042,5,0.32,6526,80.66,-1520.5463868499999,47648.1326171875,0.001,1448.6500732421875,32940
392,33135,5,0.33,6547,80.59,-1554.3962188799999,70066.50893554688,0.001,1439.111474609375,33020
393,33235,5,0.33,6564,80.59,-1569.6279981399996,52287.05903320313,0.001,1440.27744140625,33120
394,33335,5,0.33,6580,80.59,-1487.7635658599997,42929.593017578125,0.001,1427.3111450195313,33220
395,33435,5,0.32,6599,81.3,-1495.68800326,32979.21401367187,0.001,1481.8427734375,33320
396,33535,5,0.31,6618,81.71,-1488.2416513100002,47405.4953125,0.001,1444.633447265625,33420
397,33635,5,0.3,6638,81.93,-1497.5076370100003,54808.3798828125,0.001,1453.384130859375,33520
398,33658,5,0.31,6643,81.16,-1489.9225690800001,42931.53984375,0.001,1442.5037963867187,33540
399,33758,5,0.31,6661,81.16,-1488.3508175400002,57001.36147460937,0.001,1455.4267700195312,33640
400,33858,5,0.31,6678,81.16,-1422.2201542200003,49490.37407226562,0.001,1477.03466796875,33740
401,33869,5,0.32,6681,80.27,-1391.6414620999997,60050.099853515625,0.001,1455.0331298828125,33760
402,33969,5,0.32,6701,80.27,-1469.8925006199997,61701.44985351562,0.001,1440.0320190429688,33860
403,34069,5,0.32,6719,80.27,-1463.3008408399996,59196.75234375,0.001,1468.0302490234376,33960
404,34169,5,0.32,6738,80.27,-1462.08411299,44777.3658203125,0.001,1465.83486328125,34060
405,34197,5,0.33,6747,79.55,-1465.1227290700003,47906.77202148437,0.001,1464.9525390625,34080
406,34297,5,0.33,6769,79.55,-1454.3556501200003,49989.74331054687,0.001,1465.0097778320312,34180
407,34397,5,0.33,6789,79.55,-1493.2009603200004,51594.1150390625,0.001,1475.0896728515625,34280
408,34491,5,0.34,6804,79.49,-1541.40592523,45593.97109375,0.001,1484.4210205078125,34380
409,34591,5,0.34,6825,79.49,-1542.37416657,56840.66733398438,0.001,1490.1673217773437,34480
410,34621,5,0.35,6834,78.79,-1525.9912223599997,65140.30942382813,0.001,1474.9261352539063,34520
411,34721,5,0.34,6851,79.68,-1585.4828897999998,49006.9619140625,0.001,1487.5773803710938,34620
412,34821,5,0.33,6867,79.69,-1585.77958429,60632.38173828125,0.001,1461.6535522460938,34720
413,34921,5,0.33,6888,79.69,-1581.0160875499998,61204.67353515625,0.001,1483.6471069335937,34820
414,35021,5,0.32,6914,80.61,-1591.68160129,51577.537353515625,0.001,1496.9271606445313,34920
415,35090,5,0.32,6929,80.46,-1594.26559954,52114.54965820313,0.001,1476.96962890625,34980
416,35190,5,0.32,6947,80.46,-1593.33177439,51314.82172851563,0.001,1499.8943481445312,35080
417,35290,5,0.32,6961,80.46,-1535.38035191,63207.17192382812,0.001,1490.805078125,35180
418,35390,5,0.32,6983,80.46,-1524.8907034000001,57053.27495117187,0.001,1501.02685546875,35280
419,35458,5,0.32,6999,80.8,-1536.79663708,54616.18876953125,0.001,1494.6972045898438,35340
420,35558,5,0.32,7024,80.8,-1549.8865334700001,44512.4580078125,0.001,1508.5869995117187,35440
421,35658,5,0.31,7046,81.74,-1566.55429306,71057.20927734375,0.001,1521.7233764648438,35540
422,35700,5,0.32,7055,81.16,-1558.05487549,73719.17109375,0.001,1510.5883056640625,35580
423,35709,5,0.32,7057,81.06,-1555.6512323600002,53620.3025390625,0.001,1510.1460693359375,35600
424,35717,5,0.32,7060,80.98,-1554.5434400900003,,,,
425,35718,5,0.33,7061,79.99,-1549.5035367,,,,
426,35818,5,0.33,7082,79.99,-1562.4369511700002,55682.14418945312,0.001,1507.4332153320313,35700
427,35918,5,0.32,7101,80.28,-1541.48944705,66563.61030273438,0.001,1521.1705322265625,35800
428,35919,5,0.33,7102,79.29,-1530.9102819099999,,,,
429,35926,5,0.34,7104,78.36,-1519.44830386,56731.7712890625,0.001,1510.5226318359375,35820
430,35934,5,0.35,7106,77.44,-1509.01292449,,,,
431,36034,5,0.34,7123,78.37,-1542.89896273,63079.43930664063,0.001,1495.2663208007812,35920
432,36041,5,0.35,7126,77.44,-1527.199063,42969.34970703125,0.001,1504.1363525390625,35940
433,36092,5,0.35,7136,77.82,-1533.5747079800003,50546.8544921875,0.001,1506.5200927734375,35980
434,36192,5,0.35,7152,77.82,-1539.7408481400003,63658.5501953125,0.001,1501.8598999023438,36080
435,36292,5,0.34,7174,78.54,-1550.37166714,58419.35625,0.001,1515.3040649414063,36180
436,36307,5,0.35,7178,77.69,-1537.95777132,55757.81328125,0.001,1518.8430908203125,36200
437,36400,5,0.36,7199,77.62,-1536.6062548600003,59941.36201171875,0.001,1531.2589721679688,36280
438,36406,5,0.37,7201,76.68,-1531.7453323200002,77201.47973632812,0.001,1523.1447998046874,36300
439,36505,5,0.37,7225,77.03,-1540.7858753100002,69452.22485351562,0.001,1510.11884765625,36400
440,36605,5,0.37,7249,77.03,-1574.9621677200003,46508.59228515625,0.001,1511.867236328125,36500
441,36639,5,0.38,7256,76.37,-1566.4414586700002,78705.31279296875,0.001,1533.3821411132812,36520
442,36739,5,0.38,7275,76.37,-1564.6243576000002,66241.21108398438,0.001,1513.2963745117188,36620
443,36839,5,0.38,7295,76.37,-1555.9719575,55656.426513671875,0.001,1509.1072509765625,36720
444,36895,5,0.39,7306,75.93,-1555.00559095,57067.62998046875,0.001,1525.9950073242187,36780
445,36995,5,0.38,7329,76.91,-1596.05423843,71676.09038085937,0.001,1528.288623046875,36880
446,37095,5,0.38,7351,76.91,-1541.9658363600001,73250.37529296875,0.001,1545.6302856445313,36980
447,37167,5,0.39,7366,76.63,-1469.0926721200003,59870.48686523437,0.001,1535.2369750976563,37060
448,37221,5,0.39,7377,76.81,-1466.3776730200002,62025.41845703125,0.001,1537.3138061523437,37120
449,37321,5,0.39,7395,76.81,-1460.8638741100003,66074.27670898437,0.001,1531.9903442382813,37220
450,37421,5,0.38,7414,77.73,-1482.3311431100003,47278.544677734375,0.001,1539.8518310546874,37320
451,37521,5,0.38,7433,77.73,-1469.68428642,67366.80732421875,0.001,1540.8016723632813,37420
452,37522,5,0.39,7434,76.74,-1457.4373798200002,,,,
453,37525,5,0.39,7435,76.51,-1453.4683266200007,,,,
454,37625,5,0.38,7455,77.4,-1486.11449235,52494.77250976562,0.001,1548.8136474609375,37520
455,37652,5,0.39,7461,76.67,-1449.4976471800003,61799.32094726562,0.001,1571.5068115234376,37540
456,37752,5,0.39,7484,76.67,-1453.2906834100004,55388.9541015625,0.001,1534.746533203125,37640
457,37852,5,0.39,7506,76.67,-1441.75008926,68964.13120117187,0.001,1576.9240234375,37740
458,37878,5,0.39,7512,76.76,-1440.1503670500003,60221.385498046875,0.001,1561.5970947265625,37760
459,37978,5,0.38,7533,76.96,-1450.5042544300002,44966.50244140625,0.001,1573.7900146484376,37860
460,38078,5,0.38,7552,76.96,-1461.1582668300002,54936.67426757813,0.001,1559.7040893554688,37960
461,38160,5,0.39,7567,76.78,-1444.21736503,45109.325,0.001,1560.2756469726562,38040
462,38260,5,0.38,7595,76.83,-1447.3513627600003,66355.6115234375,0.001,1545.186083984375,38140
463,38360,5,0.38,7617,76.83,-1466.4899615800005,71446.51806640625,0.001,1569.4671020507812,38240
464,38460,5,0.37,7641,76.95,-1479.5259277800005,59143.56635742188,0.001,1580.867236328125,38340
465,38560,5,0.37,7655,76.95,-1561.8473295900005,46607.083984375,0.001,1556.5244140625,38440
466,38660,5,0.36,7673,77.88,-1567.01872172,74585.87729492187,0.001,1551.2409423828126,38540
467,38727,5,0.37,7691,77.55,-1560.1397105800002,58189.00688476562,0.001,1574.238671875,38620
468,38744,5,0.38,7696,76.72,-1527.8486877499997,72579.6576171875,0.001,1562.8419799804688,38640
469,38844,5,0.38,7716,76.72,-1543.4339844999997,64565.72392578125,0.001,1553.6678344726563,38740
470,38895,5,0.39,7727,76.23,-1551.85018981,54516.84321289063,0.001,1572.775244140625,38780
471,38931,5,0.4,7738,75.59,-1551.2682977700001,80847.08896484374,0.001,1572.3356811523438,38820
472,38951,5,0.41,7743,74.79,-1544.7643352100004,66647.03330078124,0.001,1571.2076782226563,38840
473,39051,5,0.41,7766,74.79,-1536.8421017000003,53666.225390625,0.001,1585.8657348632812,38940
474,39151,5,0.41,7783,74.79,-1481.7048469500005,54639.89243164063,0.001,1588.7221069335938,39040
475,39153,5,0.42,7784,73.81,-1474.8452749000003,,,,
476,39175,5,0.42,7789,73.82,-1475.7591592700005,66673.63911132813,0.001,1575.009228515625,39060
477,39275,5,0.42,7807,73.82,-1477.68586352,69278.15546875,0.001,1565.8074340820312,39160
