rollout/success rate,train/n_updates,time/time_elapsed,time/episodes,rollout/ep_len_mean,time/total timesteps,rollout/ep_rew_mean,train/actor_loss,train/learning_rate,time/fps,train/critic_loss
0.27,375780,23829,7605,85.67,375914,-439.8457266799999,10929.97412109375,0.001,15,2847940.31875
0.27,375880,23840,7606,85.67,376014,-443.21869174,10874.95078125,0.001,15,3027081.9984375
0.28,375900,23842,7607,84.8,376027,-435.90789472999995,10890.15341796875,0.001,15,3566410.8359375
0.29,,23844,7608,83.93,376040,-431.05664389,,,15,
0.3,375940,23848,7609,83.19,376066,-422.41299318999995,10842.611328125,0.001,15,3724885.0640625
0.31,376020,23860,7610,83.04,376151,-419.56263298,10916.808203125,0.001,15,2692146.371875
0.31,376120,23871,7611,83.04,376251,-418.12223818999996,10921.39130859375,0.001,15,2580733.6109375
0.31,376220,23886,7612,83.04,376351,-419.02942597000003,11015.533203125,0.001,15,2011051.090625
0.31,376320,23900,7613,83.04,376451,-419.65876836,10901.47275390625,0.001,15,3187673.6015625
0.31,376420,23912,7614,83.04,376551,-422.55748668,10985.68505859375,0.001,15,1836540.2609375
0.31,376520,23922,7615,83.04,376651,-420.51281965000004,10918.64677734375,0.001,15,4349012.2625
0.31,376620,23936,7616,83.04,376751,-416.01774330000006,11006.52041015625,0.001,15,2108083.6390625
0.3,376720,23950,7617,83.14,376851,-417.63042925,11005.39833984375,0.001,15,2533387.340625
0.31,376780,23958,7618,82.68,376905,-408.95645041000006,10995.2708984375,0.001,15,3495773.790625
0.31,376880,23973,7619,82.68,377005,-410.47962497000003,11037.91474609375,0.001,15,2328808.396875
0.32,376920,23979,7620,82.1,377047,-406.85476533,10983.69287109375,0.001,15,2780675.45
0.32,377020,23995,7621,82.1,377147,-401.82865587,10981.60966796875,0.001,15,2790340.0578125
0.31,377120,24007,7622,82.35,377247,-406.57548164,11022.0962890625,0.001,15,2610537.1484375
0.32,377200,24018,7623,82.16,377328,-401.91933705,11008.45234375,0.001,15,2526353.27890625
0.32,377300,24033,7624,82.16,377428,-396.2715596400001,11043.59990234375,0.001,15,2634118.475
0.33,377320,24036,7625,81.39,377451,-390.09289833,11089.3056640625,0.001,15,2985566.1015625
0.32,377420,24049,7626,81.72,377551,-397.34290997000005,11036.37783203125,0.001,15,2546847.1328125
0.32,377520,24064,7627,81.72,377651,-399.46161169000004,11032.6216796875,0.001,15,2321600.85
0.33,377560,24069,7628,81.1,377689,-395.18974912000004,10992.90986328125,0.001,15,2751037.046875
0.33,377660,24084,7629,81.1,377789,-394.86118883,11057.8310546875,0.001,15,2924328.5515625
0.33,377760,24095,7630,81.1,377889,-390.50914858000004,11070.0705078125,0.001,15,2780614.4953125
0.32,377860,24108,7631,82.05,377989,-396.12641837,10982.8328125,0.001,15,3480023.49375
0.33,377880,24111,7632,81.22,378006,-393.3147825700001,10986.62158203125,0.001,15,3406525.18125
0.32,377980,24122,7633,82.14,378106,-399.30192618000007,11016.35732421875,0.001,15,2865621.5796875
0.31,378080,24136,7634,82.55,378206,-401.2800150100001,11054.11533203125,0.001,15,2740175.1875
0.31,378180,24150,7635,82.55,378306,-406.4940947200001,11062.883203125,0.001,15,2947609.2015625
0.32,378200,24152,7636,81.73,378324,-398.62288414,11084.290625,0.001,15,3083082.6234375
0.33,378280,24164,7637,81.62,378413,-396.70778973,11068.83154296875,0.001,15,2714005.225
0.33,378380,24176,7638,81.62,378513,-398.08485917999997,11053.9916015625,0.001,15,3129911.534375
0.33,378480,24189,7639,81.62,378613,-395.50221362999997,11023.851171875,0.001,15,2997544.325
0.33,378580,24204,7640,81.62,378713,-395.51292238,11011.261328125,0.001,15,3068156.034375
0.33,378680,24216,7641,81.62,378813,-396.56914822,11065.99306640625,0.001,15,2434916.090625
0.33,378780,24230,7642,81.62,378913,-397.48262153999997,11031.6404296875,0.001,15,3228430.859375
0.33,378880,24244,7643,81.62,379013,-389.67420752000004,11130.32431640625,0.001,15,2905037.36875
0.33,378980,24256,7644,81.62,379113,-381.14153932,11117.9734375,0.001,15,2116649.325
0.33,379080,24270,7645,81.62,379213,-376.76920799,10980.96826171875,0.001,15,3818090.6140625
0.32,379180,24281,7646,82.54,379313,-382.21809228,11106.04248046875,0.001,15,3136041.36875
0.32,379280,24292,7647,82.54,379413,-382.11912894,11046.39013671875,0.001,15,2874261.61875
0.31,379380,24305,7648,83.23,379513,-390.55848764000007,11060.62890625,0.001,15,3706510.721875
0.3,379480,24319,7649,83.49,379613,-392.1446025300001,11039.43681640625,0.001,15,3513725.559375
0.29,379580,24331,7650,84.03,379713,-392.35477855000005,11177.525,0.001,15,2273901.565625
0.28,379680,24344,7651,84.27,379813,-398.68059329000005,11125.9052734375,0.001,15,2625798.115625
0.28,379780,24358,7652,84.27,379913,-402.46370918,11181.81044921875,0.001,15,3049921.1328125
0.28,379880,24372,7653,84.27,380013,-403.4350136100001,11048.433984375,0.001,15,3992721.8234375
0.28,379920,24376,7654,84.27,380041,-403.0707948000001,11092.97080078125,0.001,15,2966235.35
0.28,380020,24387,7655,84.27,380141,-404.57794074000003,11155.509765625,0.001,15,1960144.1765625
0.28,380120,24400,7656,84.27,380241,-407.67330264000003,11177.4140625,0.001,15,2993636.93125
0.28,380220,24411,7657,84.27,380341,-407.48163996000005,11178.9392578125,0.001,15,2188234.059375
0.28,380320,24424,7658,84.27,380441,-407.36027437999996,11153.01923828125,0.001,15,3146221.2609375
0.29,380340,24429,7659,83.6,380474,-403.43770359999996,11220.74150390625,0.001,15,2070373.8296875
0.3,,24430,7660,82.66,380480,-394.78806795,,,15,
0.3,380420,24441,7661,82.81,380559,-393.32807175,11072.07666015625,0.001,15,3611771.3890625
0.29,380520,24454,7662,83.03,380659,-396.51134864,11176.94638671875,0.001,15,2483290.146875
0.28,380620,24470,7663,83.62,380759,-404.06975437999995,11152.00751953125,0.001,15,2932711.5078125
0.28,380640,24472,7664,83.32,380776,-403.14875230000007,11197.04111328125,0.001,15,2888264.8609375
0.29,380660,24474,7665,82.38,380782,-399.8856063299999,11191.1923828125,0.001,15,3051563.9609375
0.29,380760,24484,7666,82.38,380882,-398.98198075999994,11258.96845703125,0.001,15,2445730.54375
0.28,380860,24499,7667,83.29,380982,-401.05992597000005,11197.009375,0.001,15,2386932.8078125
0.28,380960,24514,7668,83.29,381082,-403.00830815999996,11140.85400390625,0.001,15,4563409.765625
0.28,381060,24527,7669,83.29,381182,-401.66757113,11171.28857421875,0.001,15,3378035.753125
0.28,381160,24539,7670,83.29,381282,-401.32080996,11225.37177734375,0.001,15,2998500.6953125
0.28,381260,24553,7671,83.29,381382,-405.49583245,11237.609765625,0.001,15,2682661.90625
0.28,381360,24564,7672,83.29,381482,-409.68133015,11200.57255859375,0.001,15,2786251.3140625
0.27,381460,24577,7673,83.85,381582,-413.9112766400001,11207.89228515625,0.001,15,2870225.065625
0.27,381560,24591,7674,83.85,381682,-412.3958205900001,11249.53359375,0.001,15,2974024.6484375
0.28,381580,24596,7675,83.17,381714,-407.16903662000004,11241.31572265625,0.001,15,2924021.6796875
0.28,381640,24603,7676,83.47,381761,-407.06796943000006,11271.65595703125,0.001,15,3019768.5140625
0.28,381740,24617,7677,83.47,381861,-410.0486845600001,11232.63935546875,0.001,15,3039369.06875
0.29,,24619,7678,82.55,381869,-403.65679694000005,,,15,
0.3,381760,24621,7679,81.67,381881,-399.38541426000006,11188.36474609375,0.001,15,2835707.6046875
0.3,381860,24635,7680,81.67,381981,-395.3550321500001,11179.6134765625,0.001,15,3320255.553125
0.3,381960,24649,7681,81.67,382081,-393.1747913600001,11317.87705078125,0.001,15,2868423.3171875
0.29,382060,24661,7682,82.06,382181,-401.3197225100001,11261.36689453125,0.001,15,2941792.759375
0.29,382160,24672,7683,82.06,382281,-400.05746456,11325.380078125,0.001,15,1638524.89375
0.29,382260,24689,7684,82.06,382381,-400.21382453,11236.291796875,0.001,15,3266308.775
0.29,382360,24700,7685,82.06,382481,-395.54809270000004,11287.69423828125,0.001,15,2303373.88125
0.3,382440,24714,7686,82.01,382576,-385.59141643,11252.4134765625,0.001,15,3041040.0890625
0.3,382540,24728,7687,82.01,382676,-388.24459386999996,11325.6806640625,0.001,15,2667209.69609375
0.3,382640,24739,7688,82.01,382776,-387.15693607000003,11333.2751953125,0.001,15,2580161.9
0.31,382660,24743,7689,81.24,382799,-381.56888715,11282.7140625,0.001,15,2886929.1265625
0.32,382680,24745,7690,80.35,382810,-378.54432912000004,11338.98564453125,0.001,15,2012026.50625
0.32,382780,24757,7691,80.35,382910,-383.1648045,11262.8087890625,0.001,15,3116415.696875
0.32,382880,24769,7692,80.35,383010,-383.69737362000006,11224.984765625,0.001,15,3625282.834375
0.32,382980,24782,7693,80.35,383110,-379.7716103800001,11286.544921875,0.001,15,3229419.778125
0.31,383080,24795,7694,81.26,383210,-386.4555663600001,11358.43115234375,0.001,15,2795415.871875
0.32,383120,24800,7695,80.58,383242,-380.9693044600001,11229.0576171875,0.001,15,4003396.9875
0.33,383200,24809,7696,80.43,383327,-379.69993988000004,11399.57021484375,0.001,15,1879903.0640625
0.32,383300,24822,7697,80.62,383427,-391.37711241,11267.346484375,0.001,15,3025186.1515625
0.32,383400,24834,7698,80.62,383527,-390.42097504,11345.79423828125,0.001,15,2077778.246875
0.31,383500,24848,7699,80.76,383627,-387.71001398999994,11419.6029296875,0.001,15,2264836.934375
0.3,383600,24861,7700,80.79,383727,-386.4799593799999,11402.19697265625,0.001,15,2507166.55625
0.29,383700,24874,7701,81.75,383827,-391.23580631,11419.6822265625,0.001,15,2539679.81875
0.28,383800,24887,7702,82.17,383927,-396.24760871,11315.65771484375,0.001,15,2831188.9078125
0.29,383900,24899,7703,82.15,384025,-395.72212722999996,11225.37890625,0.001,15,3390491.45
0.29,383960,24908,7704,82.72,384086,-396.39507150000003,11341.931640625,0.001,15,2390786.56875
0.29,384060,24919,7705,82.72,384186,-391.55145302000005,11366.5431640625,0.001,15,2695015.21875
0.3,384120,24929,7706,82.44,384258,-387.55965711,11381.14580078125,0.001,15,3060057.45859375
0.29,384220,24942,7707,83.31,384358,-395.05699523,11346.5876953125,0.001,15,2736790.0671875
0.29,384240,24944,7708,83.37,384377,-395.26880649,11401.30859375,0.001,15,3069128.8640625
0.28,384340,24958,7709,84.11,384477,-400.52463212000004,11408.80703125,0.001,15,2853481.021875
0.27,384440,24971,7710,84.26,384577,-405.59414159000005,11406.27421875,0.001,15,3641621.29375
0.27,384540,24984,7711,84.26,384677,-408.0787946200001,11355.291796875,0.001,15,4143600.6046875
0.27,384640,24997,7712,84.26,384777,-401.9727854000001,11311.934765625,0.001,15,3073481.13046875
0.27,384740,25010,7713,84.26,384877,-401.03401896,11273.58173828125,0.001,15,3710025.534375
0.27,384840,25023,7714,84.26,384977,-404.3521536,11437.015234375,0.001,15,2532861.4515625
0.27,384940,25037,7715,84.26,385077,-401.3625992500001,11397.6763671875,0.001,15,3587717.303125
0.27,385040,25049,7716,84.26,385177,-404.84925908,11417.607421875,0.001,15,2659894.740625
0.27,385140,25062,7717,84.26,385277,-409.01323493999996,11467.43642578125,0.001,15,3350233.790625
0.27,385160,25064,7718,83.83,385288,-408.19815945000005,11445.47333984375,0.001,15,2470344.9671875
0.27,385260,25078,7719,83.83,385388,-406.53389577,11404.5962890625,0.001,15,2570525.4515625
0.26,385360,25090,7720,84.41,385488,-411.44318512000007,11309.641015625,0.001,15,3750183.1953125
0.27,,25091,7721,83.53,385500,-407.76938633000003,,,15,
0.27,385460,25104,7722,83.53,385600,-407.66571934000007,11426.0412109375,0.001,15,3383142.69375
0.26,385560,25120,7723,83.72,385700,-412.10791352000007,11269.7255859375,0.001,15,3869478.0109375
0.26,385660,25133,7724,83.72,385800,-418.6928522900001,11407.62802734375,0.001,15,3138055.465625
0.25,385760,25146,7725,84.49,385900,-425.8456631300001,11434.84521484375,0.001,15,3281152.2140625
0.26,385800,25151,7726,83.79,385930,-419.0019156700001,11370.8580078125,0.001,15,3592752.9375
0.27,385860,25160,7727,83.48,385999,-416.24724463000007,11399.9373046875,0.001,15,2387544.2609375
0.26,385960,25172,7728,84.1,386099,-417.08121172,11391.591796875,0.001,15,3173681.8734375
0.26,386060,25185,7729,84.1,386199,-419.4914176800001,11545.116796875,0.001,15,2532857.378125
0.27,386080,25186,7730,83.14,386203,-415.0625194100001,11462.43564453125,0.001,15,3195239.734375
0.28,386100,25190,7731,82.42,386231,-409.9780846800001,11385.7060546875,0.001,15,3258360.7171875
0.27,386200,25204,7732,83.25,386331,-414.4779958500001,11364.96025390625,0.001,15,3957831.109375
0.27,386300,25217,7733,83.25,386431,-414.98629045000007,11420.5572265625,0.001,15,3249884.2484375
0.27,386400,25231,7734,83.25,386531,-416.5446912500001,11478.6275390625,0.001,15,2656312.140625
0.27,386500,25244,7735,83.25,386631,-412.15071512000003,11432.2359375,0.001,15,3536309.690625
0.27,386580,25255,7736,83.89,386713,-412.24475007,11507.08291015625,0.001,15,2911009.45625
0.26,386680,25270,7737,84.0,386813,-417.4367013699999,11460.49833984375,0.001,15,3865338.890625
0.26,386780,25283,7738,84.0,386913,-417.44713543,11452.42646484375,0.001,15,3638029.696875
0.26,386880,25298,7739,84.0,387013,-424.78629195,11464.632421875,0.001,15,3416236.2859375
0.26,386980,25311,7740,84.0,387113,-424.89233888999996,11473.86240234375,0.001,15,3313419.9921875
0.26,387080,25324,7741,84.0,387213,-428.78791165999996,11482.55625,0.001,15,3644405.4375
0.27,387120,25328,7742,83.3,387243,-424.27945995000005,11514.54072265625,0.001,15,2958186.0296875
0.27,387220,25341,7743,83.3,387343,-427.38886259,11442.4087890625,0.001,15,2756126.3828125
0.27,387320,25354,7744,83.3,387443,-431.03306302000004,11470.27314453125,0.001,15,3183527.2171875
0.27,387420,25365,7745,83.3,387543,-439.42614029000003,11485.99345703125,0.001,15,3538816.9125
0.27,387520,25380,7746,83.3,387643,-438.62582954,11500.360546875,0.001,15,3497963.71875
0.28,387540,25383,7747,82.52,387665,-432.55016802000006,11498.6154296875,0.001,15,3877526.1265625
0.28,387640,25395,7748,82.52,387765,-436.7081436100001,11421.30986328125,0.001,15,3525045.2203125
0.28,387740,25408,7749,82.52,387865,-442.10749666000004,11472.4734375,0.001,15,4006946.759375
0.28,387840,25422,7750,82.52,387965,-445.19723173000006,11589.122265625,0.001,15,2523594.7828125
0.28,387940,25436,7751,82.52,388065,-442.38797221,11569.57451171875,0.001,15,2637963.9953125
0.28,388040,25448,7752,82.52,388165,-442.9312607,11495.20283203125,0.001,15,3512981.9109375
0.29,,25449,7753,81.64,388177,-440.15453957000005,,,15,
0.28,388140,25464,7754,82.36,388277,-450.24251497,11486.17275390625,0.001,15,4017768.3890625
0.28,388240,25477,7755,82.36,388377,-450.15202964,11604.207421875,0.001,15,2509628.6078125
0.28,388340,25490,7756,82.36,388477,-454.73436574,11542.14296875,0.001,15,2678899.125
0.28,388440,25504,7757,82.36,388577,-451.47438253,11606.53798828125,0.001,15,2420811.5578125
0.28,388540,25518,7758,82.36,388677,-451.29027802999997,11566.7220703125,0.001,15,2626419.8953125
0.28,388620,25528,7759,82.68,388742,-452.44019725,11581.72548828125,0.001,15,2650520.4609375
0.28,388700,25540,7760,83.55,388835,-454.06269209,11589.0548828125,0.001,15,3023472.7203125
0.28,388740,25547,7761,83.2,388879,-454.76100819999994,11426.5220703125,0.001,15,3623669.1328125
0.28,388840,25559,7762,83.2,388979,-457.2749899,11625.73681640625,0.001,15,2247791.9890625
0.28,388940,25570,7763,83.2,389079,-454.40319078999994,11596.07470703125,0.001,15,3014272.5703125
0.27,389040,25581,7764,84.03,389179,-457.25486848,11585.12041015625,0.001,15,3546159.05625
0.26,389140,25595,7765,84.97,389279,-457.05817176000005,11615.43134765625,0.001,15,3154885.4875
0.26,389240,25608,7766,84.97,389379,-454.7427659000001,11551.82158203125,0.001,15,3413455.1171875
0.26,389340,25619,7767,84.97,389479,-459.62571147,11676.40576171875,0.001,15,2687975.925
0.26,389440,25633,7768,84.97,389579,-457.74535189,11546.516796875,0.001,15,3879280.7234375
0.26,389540,25646,7769,84.97,389679,-460.15944493,11576.48935546875,0.001,15,3301437.1109375
0.27,389560,25648,7770,84.04,389686,-455.2109826799999,11649.66962890625,0.001,15,3506616.0234375
0.27,389660,25659,7771,84.04,389786,-451.08069424,11605.54169921875,0.001,15,3327479.453125
0.28,389680,25664,7772,83.35,389817,-444.03478703,11642.88388671875,0.001,15,3424490.5828125
0.28,389780,25681,7773,83.35,389917,-448.07334838,11553.05126953125,0.001,15,3639155.778125
0.29,389800,25684,7774,82.47,389929,-442.29329595,11542.14833984375,0.001,15,3963265.4796875
0.29,389820,25686,7775,82.28,389942,-442.8055183400001,11639.7283203125,0.001,15,2696618.0140625
0.29,389880,25694,7776,82.4,390001,-442.53217207,11623.83349609375,0.001,15,2892256.5453125
0.3,,25697,7777,81.55,390016,-434.8316255800001,,,15,
0.3,389920,25703,7778,81.89,390058,-435.41278112,11597.68125,0.001,15,3862359.1125
0.29,390020,25716,7779,82.77,390158,-446.5071935799999,11597.03046875,0.001,15,3594153.6390625
0.29,390120,25728,7780,82.77,390258,-446.5499647499999,11769.5681640625,0.001,15,1923636.0796875
0.29,390220,25740,7781,82.77,390358,-449.61374494999995,11633.7900390625,0.001,15,2934913.6296875
0.29,390320,25754,7782,82.77,390458,-444.28861106,11696.33212890625,0.001,15,3171326.4875
0.29,390420,25767,7783,82.77,390558,-442.40816938000006,11649.719921875,0.001,15,2650187.9515625
0.29,390520,25779,7784,82.77,390658,-442.8727298,11601.8005859375,0.001,15,3208466.7
0.29,390620,25792,7785,82.77,390758,-448.86593679000003,11620.99423828125,0.001,15,3852935.15625
0.29,390720,25805,7786,82.69,390845,-450.55365214,11642.73662109375,0.001,15,2783512.8171875
0.3,,25807,7787,81.83,390859,-442.39410139,,,15,
0.3,390820,25820,7788,81.83,390959,-436.24206827,11572.731640625,0.001,15,4715274.015625
0.29,390920,25834,7789,82.6,391059,-439.2864814100001,11656.63310546875,0.001,15,3276990.2078125
0.29,391020,25846,7790,83.4,391150,-437.87503045000005,11645.26181640625,0.001,15,3305497.846875
0.29,391120,25858,7791,83.4,391250,-433.4332817,11647.5939453125,0.001,15,3328333.965625
0.29,391220,25870,7792,83.4,391350,-431.98075835,11708.34013671875,0.001,15,2151283.053125
0.29,391320,25882,7793,83.4,391450,-436.95545790000006,11670.24013671875,0.001,15,3349891.2828125
0.3,391380,25891,7794,83.07,391517,-430.92144806,11738.59794921875,0.001,15,2961820.8015625
0.29,391480,25904,7795,83.75,391617,-434.90192598,11722.73896484375,0.001,15,1975364.421875
0.28,391580,25915,7796,83.9,391717,-436.8060017900001,11677.0267578125,0.001,15,4391847.484375
0.28,391680,25928,7797,83.9,391817,-431.9101264300001,11687.849609375,0.001,15,3914786.315625
0.28,391780,25940,7798,83.9,391917,-433.0229421400001,11656.5841796875,0.001,15,4011704.303125
0.29,391840,25948,7799,83.43,391970,-432.2180204000001,11693.89580078125,0.001,15,3440549.0375
0.29,391940,25962,7800,83.43,392070,-435.33524915000004,11686.870703125,0.001,15,3289266.4765625
0.29,392040,25976,7801,83.43,392170,-431.58338155999996,11773.04736328125,0.001,15,2650483.7265625
0.3,392060,25978,7802,82.57,392184,-425.65045575999994,11602.3009765625,0.001,15,3401029.315625
0.29,392160,25990,7803,82.59,392284,-429.53948204,11706.9240234375,0.001,15,3466429.775
0.28,392260,26004,7804,82.98,392384,-436.89411605000004,11764.5720703125,0.001,15,3191874.853125
0.28,392360,26016,7805,82.98,392484,-439.24426193999994,11820.5935546875,0.001,15,2162253.4390625
0.27,392460,26029,7806,83.26,392584,-443.2623045899999,11718.87646484375,0.001,15,3571016.1796875
