rollout/success rate,time/episodes,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total timesteps,train/critic_loss,train/actor_loss,train/n_updates,train/learning_rate
0.69,14948,33141,-161.29038179,46.24,35,1181477,8065.04694519043,677.8046264648438,1181360,0.001
0.7,14949,33145,-159.08232097,45.45,35,1181498,8924.08179321289,677.6902282714843,1181380,0.001
0.7,14950,33150,-158.92978234,45.47,35,1181518,9615.572564697266,681.3698852539062,1181400,0.001
0.7,14951,33168,-162.76339296999998,45.47,35,1181618,9295.553323364258,689.8472595214844,1181500,0.001
0.7,14952,33179,-164.00170176,45.82,35,1181673,9575.56697998047,677.7668151855469,1181560,0.001
0.69,14953,33196,-170.88399222999996,46.72,35,1181773,8931.415980529786,686.0107971191406,1181660,0.001
0.69,14954,33215,-176.28082980000002,46.72,35,1181873,11642.641024780274,675.8653381347656,1181760,0.001
0.68,14955,33231,-179.45837511999997,47.67,35,1181973,11993.508125305176,688.42255859375,1181860,0.001
0.67,14956,33249,-182.57697821,48.5,35,1182073,9964.319854736328,690.3262573242188,1181960,0.001
0.67,14957,33255,-182.46705400000002,48.34,35,1182102,13834.24107055664,684.5409606933594,1182000,0.001
0.68,14958,33260,-177.38351164,47.54,35,1182122,8445.48663635254,685.7742797851563,1182020,0.001
0.68,14959,33276,-175.80966288,47.54,35,1182222,10601.156140136718,678.5022338867187,1182120,0.001
0.68,14960,33289,-182.67061287,48.14,35,1182295,14026.364633178711,672.7699951171875,1182180,0.001
0.68,14961,33301,-185.00289275,48.38,35,1182367,11578.505950927734,691.1528625488281,1182260,0.001
0.68,14962,33314,-184.94461128,48.99,35,1182434,12721.781600952148,684.3670654296875,1182320,0.001
0.68,14963,33321,-185.55734654,49.12,35,1182465,13259.208703613282,683.210986328125,1182360,0.001
0.67,14964,33341,-189.33429200999998,50.05,35,1182565,11060.865933227538,682.4334106445312,1182460,0.001
0.66,14965,33357,-195.02387958,50.81,35,1182665,11709.787341308594,683.5483459472656,1182560,0.001
0.67,14966,33360,-193.6209037,49.93,35,1182677,,,,
0.67,14967,33378,-187.29135522,49.93,35,1182777,9433.770315551757,685.9008605957031,1182660,0.001
0.67,14968,33380,-187.47321177,49.78,35,1182783,12458.603741455077,691.0823181152343,1182680,0.001
0.66,14969,33395,-192.67763897000003,50.43,35,1182883,13108.34309387207,675.0886047363281,1182780,0.001
0.67,14970,33397,-189.09585832000008,49.46,35,1182886,,,,
0.66,14971,33416,-192.27616721000007,50.23,35,1182986,11070.210409545898,679.4908935546875,1182880,0.001
0.65,14972,33437,-196.69103211000004,50.94,35,1183086,9582.732070922852,682.4893493652344,1182980,0.001
0.66,14973,33439,-177.10978480000003,50.06,35,1183098,,,,
0.65,14974,33458,-181.44622695,51.0,35,1183198,9523.184252929688,680.4776733398437,1183080,0.001
0.66,14975,33460,-177.98634446,50.06,35,1183204,13621.555798339843,682.2308715820312,1183100,0.001
0.66,14976,33461,-177.86825925000002,50.01,35,1183206,,,,
0.67,14977,33463,-173.44354108,49.07,35,1183212,,,,
0.66,14978,33481,-180.36987816,49.97,35,1183312,5556.24598236084,687.0264343261719,1183200,0.001
0.65,14979,33493,-185.30142285000002,50.83,35,1183412,10513.993450927734,681.0900939941406,1183300,0.001
0.65,14980,33495,-185.11700398999997,50.91,35,1183426,18448.02570800781,672.0019104003907,1183320,0.001
0.65,14981,33505,-184.42607825,50.68,35,1183481,6873.872717285156,687.827783203125,1183380,0.001
0.65,14982,33510,-184.41724281999998,50.73,35,1183501,11395.557424926757,684.5161926269532,1183400,0.001
0.65,14983,33512,-184.24866505999998,50.61,35,1183509,,,,
0.66,14984,33514,-165.08847272,49.7,35,1183518,,,,
0.66,14985,33531,-153.86682771,49.7,35,1183618,7032.5918243408205,687.6015869140625,1183500,0.001
0.66,14986,33535,-154.15808069999997,49.77,35,1183632,12601.139169311524,685.1074157714844,1183520,0.001
0.65,14987,33551,-157.68359243999998,50.63,35,1183732,10174.003387451172,687.1080444335937,1183620,0.001
0.65,14988,33569,-156.03548601999998,50.63,35,1183832,13223.129205322266,677.9526184082031,1183720,0.001
0.64,14989,33589,-159.26865439000002,51.55,35,1183932,12831.225912475586,677.3375854492188,1183820,0.001
0.64,14990,33601,-161.34014745,52.11,35,1183992,11681.539303588866,678.1798767089844,1183880,0.001
0.65,14991,33604,-157.09266176,51.19,35,1184000,,,,
0.64,14992,33623,-158.03151201999998,52.11,35,1184100,14070.910778808593,680.2854553222656,1183980,0.001
0.64,14993,33625,-157.92495758999996,52.09,35,1184106,8486.77864074707,681.1661071777344,1184000,0.001
0.64,14994,33627,-158.26448308,52.09,35,1184115,,,,
0.65,14995,33630,-156.78912402000003,51.21,35,1184127,7750.977743530273,689.3079040527343,1184020,0.001
0.66,14996,33634,-158.05162609,50.4,35,1184146,12906.82192993164,685.5829833984375,1184040,0.001
0.65,14997,33654,-164.53868552,51.25,35,1184246,11871.75458984375,688.1670288085937,1184140,0.001
0.65,14998,33671,-166.84483068,52.01,35,1184328,14142.573211669922,679.8034729003906,1184220,0.001
0.65,14999,33677,-166.42914731000002,52.03,35,1184357,13847.335070800782,677.9093933105469,1184240,0.001
0.65,15000,33689,-166.58408643,52.53,35,1184413,11001.226593017578,680.2665710449219,1184300,0.001
0.65,15001,33702,-166.94259401000002,52.97,35,1184483,12440.271096801758,676.19013671875,1184380,0.001
0.65,15002,33713,-168.27727171000004,53.5,35,1184540,8715.122637939454,688.2901184082032,1184420,0.001
0.66,15003,33716,-169.24090362000004,52.6,35,1184550,12738.677224731446,680.2074462890625,1184440,0.001
0.66,15004,33724,-168.9981639,52.94,35,1184588,14558.073510742188,672.4089050292969,1184480,0.001
0.66,15005,33725,-168.40912202000004,52.71,35,1184591,,,,
0.66,15006,33731,-170.22761422000002,52.77,35,1184618,13739.34970703125,675.2191040039063,1184500,0.001
0.66,15007,33747,-174.09374488000006,52.77,35,1184718,9038.217901611328,680.7422241210937,1184600,0.001
0.67,15008,33748,-170.41689671,51.82,35,1184723,14620.549871826172,682.3114379882812,1184620,0.001
0.66,15009,33767,-175.01727641999997,52.73,35,1184823,11097.566479492187,678.8381225585938,1184720,0.001
0.66,15010,33769,-174.72790916000002,52.53,35,1184827,,,,
0.66,15011,33773,-175.07895086,52.67,35,1184850,7394.859899902343,679.9868713378906,1184740,0.001
0.67,15012,33786,-171.81217182000003,52.39,35,1184922,9618.525848388672,685.8783813476563,1184820,0.001
0.67,15013,33789,-171.59452991,52.37,35,1184936,,,,
0.67,15014,33807,-173.28355804999998,52.37,35,1185036,12268.148443603515,684.4518676757813,1184920,0.001
0.67,15015,33810,-173.25131033999997,52.37,35,1185048,12304.498770141601,679.1327209472656,1184940,0.001
0.67,15016,33816,-173.19792679999998,52.37,35,1185077,9595.731008911132,683.2824157714844,1184960,0.001
0.67,15017,33819,-172.40014948,51.8,35,1185088,10009.608624267577,680.483056640625,1184980,0.001
0.67,15018,33820,-172.98314898999996,51.2,35,1185093,,,,
0.68,15019,33824,-163.96858731,50.35,35,1185108,16097.398233032227,683.3370666503906,1185000,0.001
0.68,15020,33843,-165.09685708999993,51.05,35,1185192,8867.417761230468,683.0294311523437,1185080,0.001
0.68,15021,33845,-165.16974871,50.89,35,1185196,,,,
0.69,15022,33858,-164.91372214,50.66,35,1185273,11963.381726074218,678.6974853515625,1185160,0.001
0.69,15023,33872,-163.47200558999998,50.93,34,1185339,9447.84317626953,677.007373046875,1185220,0.001
0.69,15024,33874,-163.59495890999997,50.79,34,1185345,9704.319049072266,678.2930786132813,1185240,0.001
0.69,15025,33878,-163.82876693,50.87,34,1185360,,,,
0.69,15026,33888,-164.66057690999997,50.4,34,1185409,11971.63996887207,683.0115295410156,1185300,0.001
0.68,15027,33908,-167.92645787999993,51.28,34,1185509,10379.36971130371,683.7201049804687,1185400,0.001
0.69,15028,33913,-165.63461855999998,50.57,34,1185538,12608.496636962891,670.2295593261719,1185420,0.001
0.69,15029,33915,-166.19140459000002,50.3,34,1185545,12481.4544342041,681.5179077148438,1185440,0.001
0.7,15030,33917,-162.82935931999998,49.36,34,1185551,,,,
0.69,15031,33936,-170.46970849,50.33,34,1185651,14967.324578857422,670.3453002929688,1185540,0.001
0.69,15032,33949,-169.72192418999998,50.68,34,1185702,10560.267114257813,688.6545654296875,1185600,0.001
0.68,15033,33967,-170.20928332,51.4,34,1185802,14456.800805664063,673.3227478027344,1185700,0.001
0.68,15034,33971,-170.48091216999998,51.41,34,1185822,11425.429794311523,676.1417541503906,1185720,0.001
0.68,15035,33978,-169.72666521,51.63,34,1185859,14073.064517211915,681.5439819335937,1185740,0.001
0.68,15036,33986,-168.04506433999998,51.59,34,1185893,11486.242398071288,678.8237609863281,1185780,0.001
0.69,15037,33992,-165.99831444000003,50.87,34,1185921,10332.759710693359,681.8089172363282,1185820,0.001
0.7,15038,33995,-164.17886563999997,49.99,34,1185933,,,,
0.7,15039,33998,-164.35513588999996,50.02,34,1185949,3803.358334350586,682.8675964355468,1185840,0.001
0.71,15040,34000,-159.64331041000003,49.09,34,1185956,,,,
0.71,15041,34003,-159.68791582,49.18,34,1185968,8610.741320800782,688.1110961914062,1185860,0.001
0.7,15042,34023,-163.75076999,49.52,34,1186068,16386.361743164063,681.7726989746094,1185960,0.001
0.69,15043,34044,-164.67895717000002,50.28,34,1186168,15839.79885559082,680.0756042480468,1186060,0.001
0.69,15044,34053,-165.39650433000003,50.64,34,1186215,7795.606904602051,679.3254211425781,1186100,0.001
0.69,15045,34056,-165.21212307,49.89,34,1186227,13717.866134643555,684.9495910644531,1186120,0.001
0.7,15046,34072,-164.00442912,49.7,34,1186308,11184.261212158202,685.8123352050782,1186200,0.001
0.7,15047,34086,-163.82483212,50.07,34,1186384,8498.491168212891,683.2008728027344,1186280,0.001
0.71,15048,34107,-157.61710895,50.04,34,1186481,7222.111099243164,685.9677490234375,1186380,0.001
0.71,15049,34112,-157.83393715000003,50.09,34,1186507,14893.834365844727,676.3420532226562,1186400,0.001
0.71,15050,34127,-159.62452055,50.84,34,1186602,13409.020150756836,673.5299072265625,1186500,0.001
0.71,15051,34145,-159.15606003,50.84,34,1186702,11828.525091552734,674.8451782226563,1186600,0.001
0.7,15052,34159,-161.64188718000003,51.29,34,1186802,7768.394400024414,691.3243408203125,1186700,0.001
0.71,15053,34167,-153.56579607,50.65,34,1186838,14864.01187133789,683.4554443359375,1186720,0.001
0.72,15054,34173,-145.89159968,49.87,34,1186860,8792.978302001953,681.1523010253907,1186740,0.001
0.73,15055,34179,-142.91868516,49.12,34,1186885,9607.374960327148,686.8211181640625,1186780,0.001
0.73,15056,34198,-144.34446790999996,49.12,34,1186985,11145.863577270507,686.1836059570312,1186880,0.001
0.72,15057,34216,-144.98519394999997,49.83,34,1187085,16732.342993164064,670.8208923339844,1186980,0.001
0.72,15058,34219,-144.96236621999998,49.76,34,1187098,,,,
0.73,15059,34221,-141.80877993,48.83,34,1187105,11065.095007324218,682.1082824707031,1187000,0.001
0.72,15060,34239,-144.84332998,49.1,34,1187205,11301.262573242188,679.9049987792969,1187100,0.001
0.71,15061,34258,-146.13225479,49.38,34,1187305,13454.068383789063,682.6270568847656,1187200,0.001
0.71,15062,34260,-146.12569125,48.8,34,1187314,,,,
0.71,15063,34272,-148.81109433999998,49.16,34,1187381,12991.411578369141,678.3049133300781,1187280,0.001
0.72,15064,34275,-145.0212843,48.26,34,1187391,,,,
0.73,15065,34278,-138.4089206,47.36,34,1187401,12288.787844848634,676.8801147460938,1187300,0.001
0.73,15066,34280,-138.3095347,47.32,34,1187409,,,,
0.74,15067,34284,-135.49098224,46.51,34,1187428,10619.77303466797,685.2991516113282,1187320,0.001
0.73,15068,34304,-138.01120278,47.45,34,1187528,11054.243032836914,674.6615905761719,1187420,0.001
0.74,15069,34307,-134.04869992000002,46.52,34,1187535,,,,
0.73,15070,34324,-140.3992238,47.49,34,1187635,9804.19952697754,687.1180541992187,1187520,0.001
0.74,15071,34331,-136.51044814000002,46.91,34,1187677,15324.660571289063,689.2683166503906,1187560,0.001
0.75,15072,34336,-131.85887541,46.14,34,1187700,10027.481896972657,684.2506225585937,1187580,0.001
0.75,15073,34339,-132.11934978,46.09,34,1187707,10074.797225952148,686.0235961914062,1187600,0.001
0.76,15074,34354,-128.97390617,45.92,34,1187790,14104.80549621582,678.9221313476562,1187680,0.001
0.76,15075,34355,-128.92642852,45.9,34,1187794,,,,
0.75,15076,34372,-132.23328611,46.88,34,1187894,13299.66767578125,690.7181823730468,1187780,0.001
0.75,15077,34373,-132.14892089,46.84,34,1187896,,,,
0.75,15078,34390,-127.95902236999999,46.84,34,1187996,13358.362725830078,684.2395324707031,1187880,0.001
0.75,15079,34409,-127.60913722,46.84,34,1188096,10767.754127502441,684.0377014160156,1187980,0.001
0.75,15080,34421,-128.48236103000002,47.28,34,1188154,14712.253137207032,687.6204833984375,1188040,0.001
0.75,15081,34439,-131.27550763000002,47.63,34,1188244,8834.53123779297,688.1392028808593,1188140,0.001
0.74,15082,34467,-137.21707902,48.43,34,1188344,14745.51896057129,677.4067993164062,1188240,0.001
0.73,15083,34484,-141.52951199000003,49.35,34,1188444,11045.164349365234,672.3152160644531,1188340,0.001
0.73,15084,34486,-142.03062638,49.41,34,1188459,,,,
0.73,15085,34509,-144.56469221,49.41,34,1188559,8457.709323120118,688.6475158691406,1188440,0.001
0.73,15086,34519,-144.71892048,49.78,34,1188610,10656.80793762207,687.1730285644531,1188500,0.001
0.74,15087,34521,-141.19201300000003,48.84,34,1188616,,,,
0.74,15088,34539,-141.60409024,48.84,34,1188716,11198.385592651368,676.6607604980469,1188600,0.001
0.75,15089,34542,-138.00154508,47.97,34,1188729,15027.738098144531,671.620849609375,1188620,0.001
0.74,15090,34560,-137.62067818,48.37,34,1188829,11801.947201538085,679.6383361816406,1188720,0.001
0.74,15091,34569,-137.44429724999998,48.74,34,1188874,14661.579736328125,683.8638427734375,1188760,0.001
0.75,15092,34582,-136.3394093,48.39,34,1188939,11676.480758666992,683.6300476074218,1188820,0.001
0.75,15093,34595,-136.98760499999997,48.93,34,1188999,14661.44948425293,674.9100463867187,1188880,0.001
0.75,15094,34598,-138.12726206000002,48.96,34,1189011,13579.184561157226,676.1251647949218,1188900,0.001
0.75,15095,34601,-138.88727041,48.94,34,1189021,8654.869259643554,682.198046875,1188920,0.001
0.74,15096,34618,-139.95883164000003,49.75,34,1189121,8159.826686096191,684.2878784179687,1189020,0.001
0.74,15097,34638,-136.81800432000003,49.75,34,1189221,9976.232312011718,681.72919921875,1189120,0.001
0.73,15098,34658,-140.49517198000004,49.93,34,1189321,9434.394689941406,684.7429626464843,1189220,0.001
0.73,15099,34660,-139.40882079000002,49.74,34,1189331,,,,
0.73,15100,34663,-139.12223962000002,49.33,34,1189346,9524.07195739746,677.7002197265625,1189240,0.001
0.73,15101,34665,-138.87404558,48.69,34,1189352,,,,
0.72,15102,34683,-141.55611276000002,49.12,34,1189452,12004.721585083007,686.6296813964843,1189340,0.001
0.72,15103,34685,-141.49095583000002,49.13,34,1189463,8074.446939086914,684.5391174316406,1189360,0.001
0.71,15104,34701,-151.68271913,49.75,34,1189563,12536.48776550293,692.7209106445313,1189460,0.001
0.71,15105,34714,-152.22383357,50.38,34,1189629,12140.878314208985,685.7717102050781,1189520,0.001
0.7,15106,34733,-153.17057064,51.11,34,1189729,10427.995581054687,683.4602478027343,1189620,0.001
0.71,15107,34735,-145.90895110999998,50.2,34,1189738,,,,
0.71,15108,34736,-146.05447617,50.2,34,1189743,13394.672009277343,683.3184692382813,1189640,0.001
0.72,15109,34749,-149.70936409,49.88,34,1189811,9279.18782043457,674.4123962402343,1189700,0.001
0.72,15110,34752,-151.47165898,49.96,34,1189823,12917.44655456543,675.1512451171875,1189720,0.001
0.72,15111,34765,-153.17808249,50.4,34,1189890,11415.382778930663,672.8919677734375,1189780,0.001
0.72,15112,34769,-154.14644231000003,49.82,34,1189904,12025.208630371093,678.1956909179687,1189800,0.001
0.71,15113,34789,-159.63174068,50.68,34,1190004,9422.207623291015,683.9131530761719,1189900,0.001
0.72,15114,34792,-151.19933315,49.81,34,1190017,,,,
0.72,15115,34794,-151.34716038,49.75,34,1190023,11897.101400756836,680.1138793945313,1189920,0.001
0.72,15116,34797,-151.13945246,49.61,34,1190038,,,,
0.72,15117,34804,-151.48625897,49.82,34,1190070,17366.510473632814,680.363671875,1189960,0.001
0.71,15118,34825,-157.08841472,50.77,34,1190170,9872.042333984375,693.6158630371094,1190060,0.001
0.7,15119,34847,-159.01100176999998,51.62,34,1190270,12576.207272338866,683.5244201660156,1190160,0.001
0.69,15120,34864,-162.04180357999996,51.78,34,1190370,13940.522763061523,685.0047302246094,1190260,0.001
0.69,15121,34874,-163.05782649,52.36,34,1190432,12404.756881713867,675.2198181152344,1190320,0.001
0.68,15122,34894,-167.01461112999996,52.59,34,1190532,11390.016024780274,684.7701782226562,1190420,0.001
0.68,15123,34899,-166.99808137,52.2,34,1190559,11294.363360595704,683.504052734375,1190440,0.001
0.68,15124,34901,-166.94542873000003,52.2,34,1190565,13658.304818725586,690.8402587890625,1190460,0.001
0.68,15125,34915,-166.37552282000004,52.83,34,1190643,15926.269253540038,678.5997741699218,1190540,0.001
0.68,15126,34917,-166.65148646999998,52.42,34,1190651,,,,
0.69,15127,34920,-163.30290228,51.5,34,1190659,,,,
0.69,15128,34922,-162.96928677000002,51.31,34,1190669,8598.303469848634,685.5729431152344,1190560,0.001
0.69,15129,34928,-162.96004517,51.5,34,1190695,11205.81535949707,680.7026489257812,1190580,0.001
0.69,15130,34944,-163.00698916,52.2,34,1190771,11546.372311401366,686.1386291503907,1190660,0.001
0.69,15131,34963,-158.36712796,52.2,34,1190871,8941.439581298828,675.0108215332032,1190760,0.001
0.69,15132,34969,-158.67994645000002,52.03,34,1190905,10491.355038452148,686.6646789550781,1190800,0.001
0.69,15133,34988,-164.06534757,52.03,34,1191005,11966.060247802734,690.9726806640625,1190900,0.001
0.68,15134,35002,-166.02910742,52.83,34,1191105,10065.799085998535,682.2027221679688,1191000,0.001
0.68,15135,35006,-166.73276458000004,52.69,34,1191128,12351.241763305665,691.2122985839844,1191020,0.001
0.68,15136,35011,-166.16793257,52.62,34,1191155,14705.40387878418,683.2558715820312,1191040,0.001
0.67,15137,35032,-165.58685861,53.34,34,1191255,7763.5442565917965,678.371630859375,1191140,0.001
0.67,15138,35036,-165.52481593000005,53.37,34,1191270,13354.193560791016,681.5087097167968,1191160,0.001
0.67,15139,35042,-165.37073698000006,53.52,33,1191301,10248.59269104004,684.8144836425781,1191200,0.001
0.67,15140,35044,-165.19788364000004,53.51,33,1191307,,,,
0.67,15141,35063,-166.41487961,54.26,33,1191394,12494.940563964843,684.6588195800781,1191280,0.001
0.68,15142,35078,-160.81571283000002,54.02,33,1191470,10203.108508300782,684.2668395996094,1191360,0.001
0.69,15143,35080,-160.20191841000002,53.12,33,1191480,,,,
0.68,15144,35098,-162.81683618,53.65,33,1191580,11648.007852172852,682.407373046875,1191460,0.001
0.67,15145,35116,-167.00378297999998,54.53,33,1191680,13256.409309387207,687.3581665039062,1191560,0.001
0.66,15146,35138,-171.77713101999998,54.72,33,1191780,10934.686932373046,690.4698059082032,1191660,0.001
