rollout/success rate,time/total timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates
0.46,863340,9931,70.88,-234.16780816000002,77,11164,727.1064880371093,9794.119171142578,0.001,863220
0.46,863440,9932,70.88,-235.60305961000006,77,11177,727.7091247558594,11381.035229492187,0.001,863320
0.46,863457,9933,70.21,-232.78784787000004,77,11181,716.0958374023437,10468.192687988281,0.001,863340
0.47,863462,9934,69.26,-229.48580063000006,77,11183,724.4126586914062,10823.854544067382,0.001,863360
0.46,863562,9935,70.14,-236.9909603,77,11196,727.0412170410157,7337.784635925293,0.001,863460
0.45,863662,9936,71.03,-240.15250444999998,76,11216,729.5631225585937,6135.913363647461,0.001,863560
0.44,863762,9937,71.8,-241.73300172,76,11234,727.7035034179687,7956.180099487305,0.001,863660
0.45,863775,9938,70.93,-235.81931038999994,76,11238,,,,
0.45,863875,9939,70.93,-232.49993391,76,11259,723.4204833984375,9568.853857421875,0.001,863760
0.44,863975,9940,71.86,-236.11339795999996,76,11278,727.2820434570312,12426.131134033203,0.001,863860
0.45,863986,9941,70.97,-231.36749705,76,11280,728.7045471191407,9177.768362426757,0.001,863880
0.45,864073,9942,71.45,-233.80463557000002,76,11294,726.5997680664062,10356.171725463868,0.001,863960
0.46,864100,9943,70.72,-226.04810892,76,11300,723.0716369628906,10426.15143585205,0.001,863980
0.45,864200,9944,71.31,-228.74768038000002,76,11315,731.4300598144531,6250.292321777344,0.001,864080
0.45,864300,9945,71.31,-231.66264809,76,11334,723.7614135742188,7329.022261047363,0.001,864180
0.44,864400,9946,71.37,-234.00188269999998,76,11356,726.4265502929687,9268.736584472656,0.001,864280
0.43,864500,9947,72.28,-236.08179779,76,11369,728.7797973632812,7137.5308837890625,0.001,864380
0.43,864501,9948,71.63,-233.82275024999998,76,11370,719.1191650390625,9858.151196289062,0.001,864400
0.43,864601,9949,71.63,-234.27206212000002,75,11384,727.2224426269531,8583.151528930664,0.001,864500
0.43,864631,9950,71.81,-234.78695397999996,75,11391,727.2919006347656,12398.865634155274,0.001,864520
0.43,864731,9951,71.81,-236.1261319,75,11407,725.7441528320312,7877.598457336426,0.001,864620
0.43,864831,9952,71.81,-239.52740105,75,11429,725.3964111328125,9706.6770904541,0.001,864720
0.42,864931,9953,72.41,-241.87420105,75,11449,726.277099609375,11094.67332763672,0.001,864820
0.42,865031,9954,72.41,-243.99460583,75,11466,722.9366149902344,5946.761370849609,0.001,864920
0.43,865125,9955,72.35,-243.4211177,75,11484,731.2158142089844,10134.863424682617,0.001,865020
0.42,865225,9956,72.84,-245.62610104999996,75,11499,712.44521484375,13859.514752197265,0.001,865120
0.41,865325,9957,73.44,-249.97566021999998,75,11516,705.1748657226562,9856.69523010254,0.001,865220
0.41,865425,9958,73.44,-249.45944710999993,75,11531,726.8167602539063,6348.835806274414,0.001,865320
0.41,865502,9959,73.49,-247.70842874,74,11545,730.5380798339844,6968.538580322265,0.001,865400
0.4,865602,9960,74.43,-248.80851744999995,74,11558,733.9988037109375,4970.188189697265,0.001,865500
0.39,865702,9961,75.23,-253.21269808999998,74,11570,723.1696228027344,9455.786962890625,0.001,865600
0.4,865726,9962,74.47,-247.77082812999998,74,11574,727.8421264648438,7705.953825378418,0.001,865620
0.4,865750,9963,74.12,-250.07051790999998,74,11579,723.4985656738281,8141.315371704101,0.001,865640
0.4,865767,9964,74.14,-249.85746927999998,74,11584,721.2947448730469,12706.131475830078,0.001,865660
0.4,865867,9965,74.14,-243.51969439999996,74,11601,726.9944763183594,6831.950477600098,0.001,865760
0.41,865870,9966,73.17,-238.70077212999996,74,11602,,,,
0.41,865970,9967,73.17,-236.65299188999995,74,11619,724.1249389648438,11850.779782104491,0.001,865860
0.4,866070,9968,73.64,-240.40681713999996,74,11635,717.9162963867187,10445.543130493164,0.001,865960
0.4,866170,9969,73.64,-239.68479593999996,74,11649,729.065869140625,6906.417892456055,0.001,866060
0.39,866270,9970,74.56,-243.93868256,74,11666,721.2445251464844,13300.076309204102,0.001,866160
0.4,866271,9971,73.57,-241.29968440999997,74,11667,,,,
0.41,866290,9972,72.76,-235.01292701,74,11671,730.1662292480469,9972.963188171387,0.001,866180
0.4,866390,9973,73.61,-242.09563542,74,11692,729.0523132324219,6820.151780700684,0.001,866280
0.41,866423,9974,72.94,-237.72125535999996,74,11697,729.7970825195313,11314.8578125,0.001,866320
0.4,866523,9975,73.9,-240.39864733,73,11714,726.305859375,11888.582302856445,0.001,866420
0.39,866623,9976,74.84,-247.77534036999998,73,11737,718.8383666992188,13748.899673461914,0.001,866520
0.4,866658,9977,74.19,-245.90975362999998,73,11742,729.3978576660156,8844.495510864257,0.001,866540
0.4,866758,9978,74.19,-242.88974947,73,11763,714.1915649414062,10903.031301879882,0.001,866640
0.4,866858,9979,74.19,-239.90492318999998,73,11787,733.4118957519531,10026.147644042969,0.001,866740
0.4,866958,9980,74.19,-239.46486618999998,73,11801,730.6165405273438,5972.525506591797,0.001,866840
0.39,867058,9981,74.9,-240.36003498999997,73,11815,717.2467956542969,14266.124899291992,0.001,866940
0.38,867158,9982,75.84,-243.80114436,73,11829,726.2591247558594,8336.832022094726,0.001,867040
0.39,867199,9983,75.25,-241.63114026,73,11836,725.3845703125,8787.577392578125,0.001,867080
0.4,867208,9984,74.34,-242.84601203000003,73,11839,720.4548706054687,8242.239297485352,0.001,867100
0.41,867247,9985,73.73,-234.95693814000003,73,11847,725.6035278320312,6917.303771972656,0.001,867140
0.41,867344,9986,73.93,-235.07090390000002,73,11863,726.3676147460938,5067.204130554199,0.001,867240
0.42,867352,9987,73.01,-233.17040557999997,73,11866,,,,
0.41,867452,9988,73.9,-232.90478217,72,11883,720.21298828125,10799.461840820313,0.001,867340
0.41,867552,9989,73.9,-224.61864870999997,72,11899,717.8394104003906,13328.250701904297,0.001,867440
0.41,867600,9990,73.74,-223.46450248999997,72,11908,724.9282409667969,10793.098187255859,0.001,867480
0.41,867700,9991,73.74,-221.60237480999996,72,11926,724.0220520019532,7083.564212036133,0.001,867580
0.4,867800,9992,74.0,-224.44464794999996,72,11953,728.3126647949218,11828.515319824219,0.001,867680
0.41,867833,9993,73.33,-223.54679250999993,72,11958,722.728173828125,10134.619882202149,0.001,867720
0.41,867933,9994,73.33,-221.52002194999997,72,11973,722.5219421386719,9677.015603637696,0.001,867820
0.41,867951,9995,73.29,-221.27313553999997,72,11976,722.3562316894531,14258.569177246094,0.001,867840
0.4,868051,9996,73.79,-223.85555611999996,72,11994,729.5605529785156,7678.222790527344,0.001,867940
0.39,868151,9997,74.15,-228.39697415999996,72,12011,727.3362670898438,8239.89966430664,0.001,868040
0.38,868251,9998,75.04,-234.51587494,72,12026,724.4184753417969,11010.024786376953,0.001,868140
0.37,868351,9999,75.94,-237.24543391999998,72,12042,727.9362670898438,7783.265151977539,0.001,868240
0.37,868451,10000,75.94,-239.03058059000003,72,12060,726.7360473632813,6237.278817749024,0.001,868340
0.36,868551,10001,76.62,-241.93113922,71,12078,730.9665466308594,6030.172926330566,0.001,868440
0.35,868651,10002,76.87,-244.63835766999998,71,12095,723.2402221679688,7766.138354492187,0.001,868540
0.36,868675,10003,76.11,-240.65939599,71,12101,731.1631103515625,6914.820837402343,0.001,868560
0.36,868678,10004,75.61,-240.68520273000001,71,12102,,,,
0.36,868778,10005,75.61,-244.08607922000007,71,12120,729.2019226074219,8919.361270141602,0.001,868660
0.36,868878,10006,75.61,-245.81323576000003,71,12138,723.2497253417969,5275.0870162963865,0.001,868760
0.36,868978,10007,75.61,-244.78943882000004,71,12155,729.8060913085938,8517.97873840332,0.001,868860
0.37,868984,10008,74.67,-240.27994015999997,71,12157,729.0070068359375,9458.757208251953,0.001,868880
0.36,869084,10009,74.93,-245.57761233999997,71,12178,725.36015625,13314.677420043945,0.001,868980
0.37,869100,10010,74.09,-242.524683,71,12183,,,,
0.36,869200,10011,74.38,-242.33596444000005,71,12199,727.8555358886719,10132.429228210449,0.001,869080
0.36,869300,10012,74.38,-248.00894525000004,71,12220,728.3375366210937,10255.528549194336,0.001,869180
0.36,869400,10013,74.38,-249.90145979000002,71,12238,728.1273193359375,10381.542523193359,0.001,869280
0.36,869418,10014,74.18,-250.50767686999998,71,12243,730.9557250976562,9660.102890014648,0.001,869300
0.37,869490,10015,73.9,-247.84732115000003,70,12254,728.8884582519531,7213.347760009766,0.001,869380
0.38,869502,10016,73.02,-240.42455637000003,70,12256,727.9790100097656,9263.649780273438,0.001,869400
0.38,869602,10017,73.02,-250.00250824,70,12271,727.7856567382812,9907.589337158202,0.001,869500
0.38,869702,10018,73.02,-247.47837975,70,12291,723.3973754882812,8750.136694335937,0.001,869600
0.38,869802,10019,73.02,-246.73256848,70,12312,730.6741333007812,11223.363549804688,0.001,869700
0.38,869814,10020,73.05,-246.66640231000002,70,12315,,,,
0.38,869914,10021,73.05,-247.03186510000003,70,12330,728.3701110839844,8480.33137664795,0.001,869800
0.38,870014,10022,73.05,-246.77342500000003,70,12352,723.0102661132812,9502.127964782714,0.001,869900
0.39,870069,10023,72.6,-245.15472984000004,70,12365,722.6151672363281,12617.390130615235,0.001,869960
0.39,870169,10024,72.6,-243.66562995,70,12382,736.8125610351562,8686.863049316406,0.001,870060
0.4,870197,10025,71.88,-238.85854719,70,12387,733.4716552734375,6788.469345092773,0.001,870080
0.4,870291,10026,71.85,-234.56516777000002,70,12403,732.1915344238281,9577.172058105469,0.001,870180
0.39,870391,10027,72.73,-242.00881311,70,12422,729.780078125,11225.0005859375,0.001,870280
0.38,870491,10028,73.57,-245.91550137,69,12440,719.9728576660157,11495.106341552735,0.001,870380
0.38,870591,10029,73.57,-245.08963627,69,12456,726.2896728515625,10676.837301635742,0.001,870480
0.37,870691,10030,74.51,-250.06128486,69,12473,722.5819763183594,9035.167486572265,0.001,870580
0.38,870748,10031,74.08,-246.36524603,69,12484,723.8658569335937,12281.704391479492,0.001,870640
0.38,870848,10032,74.08,-249.14623826,69,12501,718.3512023925781,14937.456048583985,0.001,870740
0.37,870948,10033,74.91,-251.94536333000005,69,12514,729.3428283691406,8003.395715332032,0.001,870840
0.37,870968,10034,75.06,-251.79791192000002,69,12517,726.1384826660156,9558.518179321289,0.001,870860
0.38,871003,10035,74.41,-244.14762243999996,69,12524,731.4080139160156,8367.95256652832,0.001,870900
0.39,871018,10036,73.56,-239.80041903,69,12527,,,,
0.4,871032,10037,72.7,-238.22982953,69,12530,727.5361450195312,10967.577023315429,0.001,870920
0.39,871132,10038,73.57,-248.76847063000002,69,12551,724.4286804199219,11615.694808959961,0.001,871020
0.39,871232,10039,73.57,-248.84134759999998,69,12572,729.9237243652344,9445.62958984375,0.001,871120
0.39,871332,10040,73.57,-251.80208555000002,69,12591,728.6253234863282,5805.807882690429,0.001,871220
0.38,871432,10041,74.46,-255.49063561,69,12610,725.2438171386718,9345.10051574707,0.001,871320
0.37,871532,10042,74.59,-257.28825644999995,69,12626,728.8528564453125,9504.345401000977,0.001,871420
0.37,871574,10043,74.74,-257.35095466999996,68,12633,723.2487670898438,10474.051358032226,0.001,871460
0.37,871674,10044,74.74,-253.88789099999994,68,12653,723.1458068847656,13040.429324340821,0.001,871560
0.37,871774,10045,74.74,-250.64933532999999,68,12667,720.5138305664062,8705.061001586913,0.001,871660
0.37,871874,10046,74.74,-249.88779699000003,68,12683,726.9533447265625,9477.534353637695,0.001,871760
0.38,871901,10047,74.01,-248.50089339000002,68,12689,730.5851623535157,9815.180801391602,0.001,871800
0.38,871966,10048,74.65,-250.11625982,68,12700,718.8545837402344,12223.355639648438,0.001,871860
0.39,871998,10049,73.97,-246.73178203999998,68,12706,720.9516296386719,10988.32381286621,0.001,871880
0.39,872026,10050,73.95,-245.97263388999997,68,12711,730.0557861328125,8382.017074584961,0.001,871920
0.4,872044,10051,73.13,-242.94116298,68,12715,726.5974426269531,13106.224258422852,0.001,871940
0.4,872144,10052,73.13,-241.59543560999998,68,12728,727.8140991210937,7752.889141845703,0.001,872040
0.41,872188,10053,72.57,-240.65912676,68,12736,727.3501281738281,7195.398202514649,0.001,872080
0.42,872203,10054,71.72,-235.16044065999998,68,12740,726.8158142089844,8868.631718444823,0.001,872100
0.41,872303,10055,71.78,-236.35751252999995,68,12753,725.236083984375,6603.259259033203,0.001,872200
0.41,872403,10056,71.78,-241.08892907999999,68,12772,730.6893371582031,9014.269006347657,0.001,872300
0.42,872484,10057,71.59,-236.79351126999995,68,12783,727.9930725097656,10151.42815246582,0.001,872380
0.43,872505,10058,70.8,-234.74404276999994,68,12787,725.3670043945312,10739.61993713379,0.001,872400
0.42,872605,10059,71.03,-239.59229338999995,68,12805,715.7574462890625,10898.92177734375,0.001,872500
0.43,872624,10060,70.22,-238.89276290999996,68,12809,735.7582092285156,7797.2993835449215,0.001,872520
0.43,872724,10061,70.22,-237.7183179,68,12825,727.3744934082031,10867.09811706543,0.001,872620
0.42,872824,10062,70.98,-240.13962443,67,12844,734.8449096679688,3504.270481872559,0.001,872720
0.42,872843,10063,70.93,-239.223387,67,12847,723.38076171875,12395.101849365234,0.001,872740
0.42,872897,10064,71.3,-240.09142889999998,67,12856,721.6081909179687,10204.370028686524,0.001,872780
0.42,872997,10065,71.3,-240.69314425000002,67,12870,730.1289978027344,6769.109268188477,0.001,872880
0.41,873097,10066,72.27,-243.27626035999998,67,12888,725.2665710449219,9774.000274658203,0.001,872980
0.41,873197,10067,72.27,-245.65135632,67,12910,730.6216979980469,9253.498364257812,0.001,873080
0.41,873297,10068,72.27,-246.54080298,67,12925,725.2641845703125,11929.120532226563,0.001,873180
0.41,873397,10069,72.27,-245.76169384000002,67,12943,728.3780700683594,7922.269125366211,0.001,873280
0.42,873432,10070,71.62,-241.46134272,67,12950,723.7750427246094,9904.735226440429,0.001,873320
0.42,873503,10071,72.32,-242.3306714,67,12961,720.4236267089843,12639.586326599121,0.001,873400
0.41,873603,10072,73.13,-249.13819707,67,12986,728.65556640625,9124.631762695313,0.001,873500
0.41,873703,10073,73.13,-246.90824056999998,67,13010,727.1134826660157,8607.046774291992,0.001,873600
0.4,873803,10074,73.8,-249.40404084000002,67,13023,729.2625854492187,12808.31851196289,0.001,873700
0.41,873869,10075,73.46,-247.99668426,67,13037,740.2368713378906,9228.499194335938,0.001,873760
0.42,873925,10076,73.02,-241.77268716999998,66,13045,728.727099609375,10349.395056152343,0.001,873820
0.42,873931,10077,72.73,-241.20787112999994,66,13047,,,,
0.43,874006,10078,72.48,-242.12730408,66,13061,729.0459106445312,9924.903421020508,0.001,873900
0.43,874106,10079,72.48,-241.76359353,66,13074,729.0757629394532,8515.229067993165,0.001,874000
0.44,874125,10080,71.67,-239.59523691,66,13078,730.2432250976562,7194.290097045899,0.001,874020
0.45,874134,10081,70.76,-237.36657985,66,13080,,,,
0.46,874143,10082,69.85,-234.48633460999997,66,13082,723.8649475097657,11744.824334716797,0.001,874040
0.46,874219,10083,70.2,-238.13128086999998,66,13097,728.7297119140625,11532.49440612793,0.001,874100
0.46,874255,10084,70.47,-239.19825131999997,66,13104,730.8632568359375,7508.849331665039,0.001,874140
0.46,874281,10085,70.34,-240.19057046999998,66,13111,728.7823181152344,6159.651803588868,0.001,874180
0.46,874299,10086,69.55,-239.54640268999995,66,13115,,,,
0.46,874316,10087,69.64,-239.53556709,66,13119,731.0739379882813,10615.30339050293,0.001,874200
0.46,874416,10088,69.64,-243.4397767,66,13138,732.2042541503906,6439.973626708985,0.001,874300
0.46,874516,10089,69.64,-247.93357407000002,66,13163,720.2525268554688,11453.255657958984,0.001,874400
0.46,874564,10090,69.64,-248.86233182,66,13175,726.1055297851562,10839.226922607422,0.001,874460
0.46,874664,10091,69.64,-245.53842158999998,66,13190,715.2617492675781,10083.39095916748,0.001,874560
0.47,874688,10092,68.88,-242.39532655,66,13195,724.5646789550781,13200.82785949707,0.001,874580
0.47,874704,10093,68.71,-241.71297681,66,13199,728.7756469726562,7822.608041381836,0.001,874600
0.48,874710,10094,67.77,-239.48399705,66,13202,,,,
0.47,874810,10095,68.59,-242.71940328,66,13216,727.0305419921875,10915.249234008788,0.001,874700
0.48,874851,10096,68.0,-239.26215427,66,13226,725.5248779296875,8653.389944458007,0.001,874740
0.49,874864,10097,67.13,-234.53790464999994,66,13228,726.7942932128906,8505.131903076172,0.001,874760
0.49,874964,10098,67.13,-233.20422968,66,13244,727.4759887695312,8194.098115539551,0.001,874860
0.49,875064,10099,67.13,-234.02259070999992,65,13259,723.9327026367188,13697.632418823243,0.001,874960
0.49,875164,10100,67.13,-230.35684128,65,13277,726.467236328125,8662.079945373534,0.001,875060
0.49,875264,10101,67.13,-231.18205074999997,65,13293,722.7850158691406,9863.30830078125,0.001,875160
0.5,875287,10102,66.36,-227.45982751999998,65,13298,732.5922607421875,9037.256771850585,0.001,875180
0.5,875373,10103,66.98,-225.74691166999995,65,13311,727.8968994140625,7760.823056030274,0.001,875260
0.5,875416,10104,67.38,-226.42615033999994,65,13318,729.2120422363281,10988.062576293945,0.001,875300
0.5,875516,10105,67.38,-223.47354365999993,65,13331,725.3108581542969,11339.969161987305,0.001,875400
0.51,875540,10106,66.62,-220.08936397999997,65,13336,731.4025756835938,12856.666970825196,0.001,875420
0.51,875640,10107,66.62,-220.93827912999998,65,13354,728.060986328125,6687.802505493164,0.001,875520
0.5,875740,10108,67.56,-227.63859472999997,65,13378,730.2443969726562,9674.18978881836,0.001,875620
0.5,875840,10109,67.56,-227.37510986,65,13393,726.6515502929688,9693.763311767578,0.001,875720
0.49,875940,10110,68.4,-233.83861483999996,65,13412,718.7484191894531,11351.735009765625,0.001,875820
0.49,876040,10111,68.4,-238.82383504999999,65,13431,731.8939270019531,9924.60895690918,0.001,875920
0.49,876140,10112,68.4,-230.36156731,65,13446,719.0029052734375,14230.239212036133,0.001,876020
0.49,876240,10113,68.4,-227.62656175,65,13462,723.3585266113281,7626.925811767578,0.001,876120
0.49,876322,10114,69.04,-227.67896996999997,65,13475,726.0128112792969,10391.258996582032,0.001,876220
0.48,876422,10115,69.32,-230.67031035,64,13490,723.2660705566407,11127.261585998534,0.001,876320
0.48,876444,10116,69.42,-230.59093851999998,64,13494,721.7839111328125,9708.61781463623,0.001,876340
0.48,876544,10117,69.42,-219.38408142,64,13507,722.0174377441406,10976.633323669434,0.001,876440
0.49,876554,10118,68.52,-217.85025095,64,13509,,,,
0.49,876654,10119,68.52,-218.24601701,64,13529,719.2707824707031,8939.225079345702,0.001,876540
