time/fps,time/episodes,time/time_elapsed,train/actor_loss,rollout/success rate,train/n_updates,time/total timesteps,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
20,6059,26947,713.0347290039062,0.28,550740,550842,7335.020007324219,0.001,-307.88283686999995,82.52
20,6060,26965,718.751025390625,0.28,550840,550942,5965.00553894043,0.001,-305.46921083999996,82.52
20,6061,26973,710.9453796386719,0.29,550860,550976,9431.735597229004,0.001,-304.97449348999993,81.86
20,6062,26986,724.513720703125,0.3,550940,551042,6347.318070983887,0.001,-300.26064489,81.52
20,6063,27002,713.9483520507813,0.29,551040,551142,6035.213917541504,0.001,-300.67554901,82.14
20,6064,27017,715.9912048339844,0.29,551140,551242,7169.234631347656,0.001,-299.98005531,82.14
20,6065,27037,718.2504821777344,0.29,551240,551342,6119.78267211914,0.001,-303.24563336,82.14
20,6066,27040,,0.29,,551354,,,-303.42504481,82.07
20,6067,27057,712.2287963867187,0.29,551340,551454,4342.245745849609,0.001,-305.05694408,82.07
20,6068,27073,713.5355834960938,0.3,551440,551543,4339.170565795898,0.001,-304.90045093,81.96
20,6069,27088,713.2987854003907,0.29,551540,551643,11058.291149902343,0.001,-307.50036993,82.16
20,6070,27090,,0.29,,551655,,,-306.95793051,81.52
20,6071,27106,720.9886352539063,0.29,551640,551755,5629.308232116699,0.001,-308.34731453999996,81.52
20,6072,27120,718.0860473632813,0.29,551740,551855,10262.821711730958,0.001,-305.46265348,81.52
20,6073,27125,715.8688354492188,0.3,551780,551882,6572.026802062988,0.001,-302.22385861,80.79
20,6074,27142,719.2009521484375,0.3,551880,551982,8549.836965942382,0.001,-306.81532861,80.79
20,6075,27156,718.3424865722657,0.3,551980,552082,11071.770434570313,0.001,-307.60723173,80.79
20,6076,27174,721.0380249023438,0.29,552080,552182,6576.146055603027,0.001,-310.63518815,81.57
20,6077,27192,716.19609375,0.3,552160,552277,7751.233184814453,0.001,-307.31618007,81.52
20,6078,27211,711.4947814941406,0.3,552260,552377,11331.94091644287,0.001,-312.94012952,81.52
20,6079,27230,717.7145385742188,0.29,552360,552477,7039.278463745117,0.001,-315.2144145799999,81.79
20,6080,27248,714.8780456542969,0.28,552460,552577,6600.229797363281,0.001,-320.88468338999996,82.72
20,6081,27265,715.0044189453125,0.28,552560,552677,6562.033201599121,0.001,-323.75278804,82.72
20,6082,27286,721.0113647460937,0.28,552660,552777,7732.983984375,0.001,-324.19147343000003,82.72
20,6083,27301,720.0629089355468,0.28,552760,552877,6559.402076721191,0.001,-328.99893554999994,82.72
20,6084,27315,708.8949157714844,0.28,552860,552977,8258.133746337891,0.001,-330.89042732,82.72
20,6085,27333,716.3213439941406,0.28,552960,553077,8627.332818603516,0.001,-327.28901682,82.72
20,6086,27340,714.9064575195313,0.29,553000,553114,5625.802824401855,0.001,-326.37135198,82.09
20,6087,27356,713.0859924316406,0.29,553100,553214,8877.424417114258,0.001,-326.41683838,82.09
20,6088,27379,708.1725952148438,0.29,553200,553314,6426.780241394043,0.001,-326.27460729,82.09
20,6089,27397,710.8715698242188,0.28,553300,553414,10958.280798339843,0.001,-329.75031901999995,82.91
20,6090,27413,716.8070373535156,0.29,553400,553504,10638.846850585938,0.001,-324.39937327,82.81
20,6091,27431,718.1929565429688,0.29,553500,553604,5232.84895477295,0.001,-324.11744529000003,82.81
20,6092,27450,716.53291015625,0.29,553600,553704,10434.656506347656,0.001,-326.12392113,82.81
20,6093,27463,723.6342163085938,0.29,553700,553804,6719.855166625976,0.001,-328.19320197,82.81
20,6094,27471,715.2776306152343,0.3,553740,553841,3135.4654281616213,0.001,-324.77243952999993,82.18
20,6095,27485,709.0071655273438,0.3,553840,553941,10259.547122192384,0.001,-328.74698207,82.18
20,6096,27500,717.76123046875,0.3,553920,554036,6376.161305236817,0.001,-329.06577782,82.73
20,6097,27518,715.1670959472656,0.3,554020,554136,7128.4927383422855,0.001,-326.80902313,82.73
20,6098,27540,714.7583374023437,0.3,554120,554236,7859.456213378906,0.001,-326.84735655000003,82.73
20,6099,27561,709.3732421875,0.3,554220,554336,8115.002575683594,0.001,-325.13432497,82.73
20,6100,27570,706.4635192871094,0.31,554280,554386,10823.421932983398,0.001,-324.59554904000004,82.23
20,6101,27589,709.6198486328125,0.3,554380,554486,7842.773707580566,0.001,-323.08345759,82.52
20,6102,27600,712.0307434082031,0.31,554440,554554,9684.479341125489,0.001,-320.52364300000005,82.2
20,6103,27604,716.8581176757813,0.32,554460,554573,7892.463238525391,0.001,-316.97803410000006,81.39
20,6104,27622,714.28388671875,0.31,554560,554673,6250.752142333984,0.001,-320.15721099,81.94
20,6105,27639,714.6744995117188,0.31,554660,554773,8456.332876586914,0.001,-319.65333489,81.94
20,6106,27656,716.7119567871093,0.3,554760,554873,5872.590913391114,0.001,-325.24558235999996,82.46
20,6107,27671,709.9882751464844,0.3,554840,554952,8810.791394042968,0.001,-326.14066366,83.03
20,6108,27686,718.5674621582032,0.3,554940,555052,7099.426890563965,0.001,-323.71349095,83.03
20,6109,27702,711.7661743164062,0.3,555040,555152,5842.75320892334,0.001,-332.02364326000003,83.03
20,6110,27721,714.4990051269531,0.3,555140,555252,5754.5270919799805,0.001,-340.06224227999996,83.03
20,6111,27737,712.3704345703125,0.29,555240,555352,6291.21361694336,0.001,-341.51232891,83.1
20,6112,27753,709.3487976074218,0.29,555340,555452,6931.179776000977,0.001,-344.05154493000003,83.1
20,6113,27763,713.3811279296875,0.29,555400,555514,8466.825163269043,0.001,-345.57196701,83.5
19,6114,27781,713.2987365722656,0.29,555500,555614,6879.847625732422,0.001,-345.20205653000005,83.5
19,6115,27799,710.5020080566406,0.29,555600,555714,6825.785676574707,0.001,-348.16723204000004,83.5
19,6116,27815,716.0103759765625,0.29,555700,555814,6122.122225952148,0.001,-347.84643244000006,83.5
19,6117,27818,712.0056945800782,0.3,555720,555830,9058.536877441406,0.001,-347.01484108000005,82.66
19,6118,27823,717.0858215332031,0.31,555740,555854,7582.547080993652,0.001,-345.18661926999994,81.9
19,6119,27843,713.1568115234375,0.31,555840,555954,5361.216732788086,0.001,-345.91325384,81.9
19,6120,27847,721.5111022949219,0.32,555860,555972,5729.0277694702145,0.001,-341.62532518999996,81.08
19,6121,27864,711.1878845214844,0.32,555960,556072,8565.349383544923,0.001,-343.5931290699999,81.08
19,6122,27867,718.2151611328125,0.33,555980,556084,6815.5014373779295,0.001,-334.18437914000003,80.2
19,6123,27894,712.81787109375,0.33,556080,556184,7352.51721496582,0.001,-349.07207604,80.2
19,6124,27915,709.9741149902344,0.33,556180,556284,8025.791780090332,0.001,-349.80313872,80.2
19,6125,27931,707.6354125976562,0.32,556280,556384,9474.752993774415,0.001,-354.9725367799999,81.07
19,6126,27951,713.5597106933594,0.31,556380,556484,6672.253025817871,0.001,-359.11810318000005,81.95
19,6127,27967,710.6994140625,0.31,556480,556584,5022.853971099854,0.001,-356.84796135,81.95
19,6128,27981,707.16728515625,0.31,556580,556684,12603.821618652344,0.001,-358.9623033,81.95
19,6129,27987,708.4674682617188,0.32,556600,556717,9044.452529907227,0.001,-358.68753517,81.28
19,6130,28000,718.8235534667969,0.31,556700,556817,5866.621786499023,0.001,-369.03790534,82.22
19,6131,28017,713.671630859375,0.31,556800,556917,5301.794572448731,0.001,-372.56398733000003,82.22
19,6132,28036,715.1826232910156,0.31,556900,557017,8409.346447753906,0.001,-372.14552371999997,82.22
19,6133,28050,715.1129272460937,0.31,557000,557117,11009.240396118164,0.001,-370.2027588400001,82.22
19,6134,28066,724.1600158691406,0.3,557100,557217,7809.539126586914,0.001,-370.15431363999994,82.44
19,6135,28086,720.8996337890625,0.3,557200,557317,5800.222099304199,0.001,-366.2144554,82.44
19,6136,28104,708.7900695800781,0.29,557300,557417,9883.93443145752,0.001,-347.78551351000004,82.75
19,6137,28121,715.0885986328125,0.28,557400,557517,5721.256011962891,0.001,-349.90601119999997,83.51
19,6138,28137,713.2576965332031,0.28,557500,557617,5276.184117126465,0.001,-347.18726791,83.51
19,6139,28157,718.7842895507813,0.27,557600,557717,8335.52985687256,0.001,-350.63593807999996,84.19
19,6140,28164,706.0155700683594,0.27,557640,557759,9801.024407958985,0.001,-350.01577131,84.46
19,6141,28183,715.4848205566407,0.27,557740,557859,6793.726904296875,0.001,-352.7272940800001,84.46
19,6142,28200,714.5610046386719,0.26,557840,557959,7678.716787719726,0.001,-356.76005723,85.27
19,6143,28216,723.1489196777344,0.25,557940,558059,5904.396823120117,0.001,-361.0713496,85.85
19,6144,28234,712.5108642578125,0.25,558040,558159,10177.25806427002,0.001,-358.28770843,85.85
19,6145,28257,710.2056640625,0.25,558140,558259,10077.371064758301,0.001,-360.79904145,85.85
19,6146,28272,711.372119140625,0.25,558240,558359,8498.076455688477,0.001,-364.27044057000006,85.85
19,6147,28288,714.1209594726563,0.25,558340,558459,7606.147828674317,0.001,-366.99372648,85.85
19,6148,28304,706.8059143066406,0.25,558440,558559,7439.856271362305,0.001,-364.44786756,85.85
19,6149,28325,705.5561279296875,0.24,558540,558659,7593.537496948242,0.001,-365.3969682300001,86.81
19,6150,28328,707.0767028808593,0.25,558560,558672,6778.6933670043945,0.001,-361.02922879000005,85.94
19,6151,28348,707.1890319824219,0.25,558660,558772,10709.932272338867,0.001,-358.49508979000007,85.94
19,6152,28368,713.611279296875,0.25,558760,558872,6230.689114379883,0.001,-355.3350931,85.94
19,6153,28384,711.7433410644531,0.25,558860,558972,6032.467102050781,0.001,-356.89404483000004,85.94
19,6154,28399,714.0725158691406,0.25,558960,559072,8870.617636108398,0.001,-355.0992461,85.94
19,6155,28401,,0.26,,559075,,,-349.04962767000006,84.97
19,6156,28406,717.2685791015625,0.27,559000,559104,6933.73373260498,0.001,-343.2754947000001,84.26
19,6157,28424,711.040478515625,0.26,559100,559204,8497.070376586915,0.001,-346.6284500200001,84.92
19,6158,28440,713.9957153320313,0.26,559200,559304,7665.342933654785,0.001,-344.2091435500001,84.92
19,6159,28459,717.5220092773437,0.25,559300,559404,8614.73201599121,0.001,-352.2621214200001,85.62
19,6160,28479,721.2348327636719,0.25,559400,559504,7626.701324462891,0.001,-353.1898145500001,85.62
19,6161,28495,720.3483459472657,0.25,559500,559602,9053.613255310058,0.001,-354.70205682000005,86.26
19,6162,28513,711.9734069824219,0.24,559600,559702,8450.689811706543,0.001,-356.69589192,86.6
19,6163,28529,710.2986022949219,0.24,559700,559802,5635.8685546875,0.001,-359.50836171000003,86.6
19,6164,28546,719.9871826171875,0.24,559800,559902,5128.2576171875,0.001,-360.22119957,86.6
19,6165,28564,709.8797973632812,0.24,559900,560002,6676.811755371094,0.001,-361.02304458000003,86.6
19,6166,28571,716.1039367675781,0.24,559940,560046,6056.407075500489,0.001,-360.85958919000007,86.92
19,6167,28587,711.716943359375,0.24,560040,560146,6629.76114654541,0.001,-354.90258817999995,86.92
19,6168,28592,714.4138793945312,0.24,560060,560170,7318.537121582031,0.001,-353.22847913,86.27
19,6169,28611,720.1064331054688,0.24,560160,560270,7827.186532592774,0.001,-355.40717101,86.27
19,6170,28634,710.174560546875,0.23,560260,560370,8984.559889221191,0.001,-359.07698820999997,87.15
19,6171,28651,714.5475769042969,0.23,560360,560470,7507.834707641601,0.001,-359.65390190000005,87.15
19,6172,28660,715.2539001464844,0.24,560420,560527,9840.973889160156,0.001,-356.8530566,86.72
19,6173,28669,716.2486938476562,0.24,560480,560581,5769.853103637695,0.001,-358.99745497,86.99
19,6174,28677,714.1016906738281,0.25,560520,560630,3213.2294387817383,0.001,-352.2806729,86.48
19,6175,28698,716.1799499511719,0.25,560620,560730,7208.582443237305,0.001,-351.54400573,86.48
19,6176,28712,709.5374389648438,0.25,560720,560830,9881.98316040039,0.001,-352.64366523000007,86.48
19,6177,28733,710.4212219238282,0.24,560820,560930,8071.882385253906,0.001,-359.1246881800001,86.53
19,6178,28752,706.3632751464844,0.24,560920,561030,9282.14059753418,0.001,-351.84548867000007,86.53
19,6179,28770,711.245166015625,0.24,561020,561130,11508.418130493164,0.001,-349.00703476,86.53
19,6180,28772,,0.25,,561138,,,-343.20844927999997,85.61
19,6181,28790,712.5354614257812,0.25,561120,561238,5196.104211425782,0.001,-340.74460314,85.61
19,6182,28806,718.4174255371094,0.25,561220,561338,7974.127981567382,0.001,-335.73864349999997,85.61
19,6183,28827,708.8047790527344,0.25,561320,561438,6264.976930236817,0.001,-330.96986,85.61
19,6184,28843,707.7917541503906,0.25,561420,561538,7386.089645385742,0.001,-329.57603868999996,85.61
19,6185,28857,705.7384399414062,0.25,561520,561638,2711.580570983887,0.001,-328.6532883399999,85.61
19,6186,28861,705.103369140625,0.25,561540,561656,11939.414025878907,0.001,-327.8500389199999,85.42
19,6187,28883,714.4688171386719,0.25,561640,561756,6046.546231079102,0.001,-328.18085632,85.42
19,6188,28900,708.8498474121094,0.25,561740,561856,10473.92194519043,0.001,-327.92027397,85.42
19,6189,28917,716.3799194335937,0.25,561840,561956,4651.07719116211,0.001,-326.43151503,85.42
19,6190,28938,716.2775451660157,0.24,561940,562056,11496.787252807617,0.001,-330.97264456000005,85.52
19,6191,28953,708.3518371582031,0.24,562040,562156,6917.15615234375,0.001,-332.23741538999997,85.52
19,6192,28969,716.1009460449219,0.24,562140,562256,10034.77088470459,0.001,-329.8407628,85.52
19,6193,28973,708.57021484375,0.25,562160,562276,7410.422048950195,0.001,-325.8293898299999,84.72
19,6194,28976,710.32392578125,0.25,562180,562290,6144.161918640137,0.001,-325.49551141999996,84.49
19,6195,28992,714.5950805664063,0.25,562280,562390,5890.75509185791,0.001,-323.98853843999996,84.49
19,6196,29010,712.3089660644531,0.24,562380,562490,7035.831227111817,0.001,-325.28790936999997,84.54
19,6197,29017,708.6554016113281,0.25,562420,562527,10292.16974182129,0.001,-325.65882368,83.91
19,6198,29034,710.1457092285157,0.25,562520,562627,8233.070237731934,0.001,-324.62832054999996,83.91
19,6199,29050,716.4044189453125,0.25,562620,562727,8058.195080566406,0.001,-322.61824461,83.91
19,6200,29070,714.5879638671875,0.24,562720,562827,5661.788056945801,0.001,-325.47774886999997,84.41
19,6201,29082,711.8994506835937,0.25,562780,562891,6151.335075378418,0.001,-325.90323969,84.05
19,6202,29087,711.3550537109375,0.25,562800,562916,6706.360083007812,0.001,-325.17975960999996,83.62
19,6203,29105,705.5855163574219,0.24,562900,563016,7575.358712768555,0.001,-328.00733479,84.43
19,6204,29110,717.3056884765625,0.25,562920,563035,8977.56151123047,0.001,-325.46218052999996,83.62
19,6205,29129,709.0559020996094,0.25,563020,563135,6269.987191772461,0.001,-323.19080152,83.62
19,6206,29142,719.954541015625,0.25,563120,563235,4539.581581115723,0.001,-321.24507386,83.62
19,6207,29146,715.8169555664062,0.25,563140,563251,9119.316522216797,0.001,-320.28583739000004,82.99
19,6208,29150,707.8772033691406,0.26,563160,563279,11857.358581542969,0.001,-319.95916791,82.27
19,6209,29165,710.5274780273437,0.26,563260,563379,7315.591184997558,0.001,-313.92598052,82.27
19,6210,29172,710.0655944824218,0.27,563300,563415,9201.802436828613,0.001,-303.33795420999996,81.63
19,6211,29182,714.5275695800781,0.28,563360,563466,4092.1193511962892,0.001,-301.3474679599999,81.14
19,6212,29191,710.5935424804687,0.29,563420,563522,6794.080270385743,0.001,-297.3670302,80.7
19,6213,29206,712.9470092773438,0.28,563520,563622,3484.1907028198243,0.001,-297.76434102999997,81.08
19,6214,29211,713.432177734375,0.29,563540,563649,6938.454847717285,0.001,-296.38988541,80.35
19,6215,29227,708.0065795898438,0.29,563640,563749,7900.774154663086,0.001,-295.68754008,80.35
19,6216,29242,715.5792236328125,0.29,563740,563849,6702.106954956054,0.001,-297.43840858,80.35
19,6217,29256,716.5116088867187,0.29,563820,563936,6051.103173828125,0.001,-299.31671855999997,81.06
19,6218,29258,711.4963745117187,0.29,563840,563946,3426.1254165649416,0.001,-298.95532727,80.92
19,6219,29273,708.4822387695312,0.29,563940,564046,14449.771592712403,0.001,-297.50663485999996,80.92
19,6220,29289,709.1245544433593,0.28,564040,564146,8245.611267089844,0.001,-301.35576800999996,81.74
19,6221,29313,709.5017211914062,0.28,564140,564246,8015.485260009766,0.001,-294.62940359,81.74
19,6222,29317,715.1695739746094,0.28,564160,564264,10111.926284790039,0.001,-294.49412125999993,81.8
19,6223,29336,704.5581909179688,0.28,564260,564364,7790.395259094238,0.001,-278.89507677,81.8
19,6224,29353,709.1905456542969,0.28,564360,564464,8926.06061706543,0.001,-280.67133286,81.8
19,6225,29370,715.0936584472656,0.28,564460,564564,7846.273785400391,0.001,-278.59616473,81.8
19,6226,29385,716.0644165039063,0.28,564560,564664,9888.21671447754,0.001,-276.97235759,81.8
19,6227,29390,714.2441650390625,0.29,564580,564686,8267.528030395508,0.001,-273.77743267,81.02
19,6228,29405,711.1660095214844,0.29,564680,564786,8344.81029663086,0.001,-273.41787681,81.02
19,6229,29420,717.2438903808594,0.28,564780,564886,4373.504620361328,0.001,-275.59653054,81.69
19,6230,29428,707.1360717773438,0.29,564820,564929,12459.357446289063,0.001,-265.21632911,81.12
19,6231,29442,718.370751953125,0.29,564920,565029,7154.260034179688,0.001,-263.79826372,81.12
19,6232,29446,709.3177307128906,0.3,564940,565048,7956.866270446777,0.001,-260.64020774000005,80.31
19,6233,29459,712.7340270996094,0.3,565040,565148,8123.059396362305,0.001,-261.15349323000004,80.31
19,6234,29476,713.9550659179688,0.3,565140,565248,5653.870309448243,0.001,-258.96116606,80.31
19,6235,29492,709.5518188476562,0.3,565240,565348,8599.928996276856,0.001,-258.62069499999996,80.31
19,6236,29508,711.6654907226563,0.3,565340,565448,7486.433813476562,0.001,-257.33710443,80.31
19,6237,29530,713.8228759765625,0.3,565440,565548,7963.125289916992,0.001,-259.48178786,80.31
19,6238,29548,708.2760803222657,0.3,565540,565648,7821.722668457031,0.001,-256.35975103,80.31
19,6239,29565,708.1548034667969,0.3,565640,565748,6721.396142578125,0.001,-254.07786096000004,80.31
19,6240,29568,713.2703063964843,0.3,565660,565762,7408.061227416993,0.001,-254.84495617000002,80.03
19,6241,29586,710.5993225097657,0.3,565760,565862,8804.94881439209,0.001,-253.05354261,80.03
19,6242,29604,712.0133972167969,0.3,565860,565962,7962.77652130127,0.001,-251.82536523000002,80.03
19,6243,29618,706.5930541992187,0.3,565960,566062,8552.613764953614,0.001,-250.17957798,80.03
19,6244,29630,714.6565368652343,0.31,566020,566123,6818.358911132813,0.001,-243.22839565,79.64
19,6245,29636,710.7424560546875,0.32,566040,566155,10158.031733703614,0.001,-237.11701000999997,78.96
19,6246,29641,709.2817260742188,0.33,566080,566182,9154.783242797852,0.001,-231.45821229999999,78.23
19,6247,29653,713.4010864257813,0.34,566140,566243,6186.176992797851,0.001,-226.30415706,77.84
19,6248,29674,707.1817321777344,0.34,566240,566343,7800.55774230957,0.001,-227.97959732999996,77.84
19,6249,29690,702.1015869140625,0.34,566340,566443,8171.291764831543,0.001,-229.90788663,77.84
19,6250,29707,712.134423828125,0.33,566440,566543,5232.755102539062,0.001,-232.75439156999997,78.71
19,6251,29727,713.5910400390625,0.33,566540,566643,6921.172247314453,0.001,-235.58376905,78.71
19,6252,29742,709.8702331542969,0.33,566640,566743,8956.58203125,0.001,-240.30827824,78.71
19,6253,29758,704.2015625,0.33,566740,566843,5400.868280029297,0.001,-240.60672365000002,78.71
19,6254,29763,711.3161437988281,0.34,566760,566868,7971.053367614746,0.001,-240.54752280000005,77.96
19,6255,29781,711.5975219726563,0.33,566860,566968,8178.634692382812,0.001,-243.55815727000004,78.93
19,6256,29799,710.3202453613281,0.32,566960,567068,6944.649784851074,0.001,-246.53759481,79.64
19,6257,29817,701.6085632324218,0.32,567060,567168,7078.582009887696,0.001,-245.41392558000004,79.64
19,6258,29833,705.8522888183594,0.32,567160,567268,11073.243182373048,0.001,-243.65581311000003,79.64
19,6259,29848,713.2699768066407,0.32,567260,567368,8741.407954406739,0.001,-237.68175749000002,79.64
19,6260,29863,708.12822265625,0.32,567360,567468,7232.2479598999025,0.001,-236.11929865000002,79.64
18,6261,29882,711.2410034179687,0.31,567460,567568,10196.7649810791,0.001,-234.62797351999998,79.66
18,6262,29898,720.0383972167969,0.31,567560,567668,4891.534259033203,0.001,-232.81632655,79.66
18,6263,29912,711.3617370605468,0.31,567660,567768,5356.740148925781,0.001,-232.18232847999997,79.66
18,6264,29930,712.242578125,0.31,567760,567868,5595.582507324219,0.001,-232.69269272000003,79.66
18,6265,29952,704.7319580078125,0.31,567860,567968,9414.616912841797,0.001,-230.11155568000007,79.66
18,6266,29970,709.2933349609375,0.3,567960,568068,7439.508261108398,0.001,-234.01208719000005,80.22
18,6267,29984,711.2703552246094,0.3,568060,568168,6471.410437011718,0.001,-236.47433539000002,80.22
18,6268,29986,,0.3,,568174,,,-235.95581405000001,80.04
18,6269,30000,709.9379211425781,0.3,568160,568274,7080.354960632324,0.001,-235.16829679000003,80.04
18,6270,30005,707.5673950195312,0.31,568180,568298,11855.886402893066,0.001,-231.97461274000005,79.28
18,6271,30024,706.0067016601563,0.31,568280,568398,11614.46526031494,0.001,-228.62711294000002,79.28
18,6272,30042,708.1740844726562,0.3,568380,568498,3924.226899719238,0.001,-232.25628248000004,79.71
18,6273,30062,712.4082397460937,0.29,568480,568598,5057.660037231445,0.001,-231.53505861999997,80.17
18,6274,30081,707.2948364257812,0.28,568580,568698,9231.990727233886,0.001,-232.45430975,80.68
18,6275,30096,706.9455139160157,0.28,568680,568798,10400.897340393067,0.001,-231.95488908999997,80.68
18,6276,30104,717.6875366210937,0.29,568740,568845,6073.8079238891605,0.001,-229.2248818,80.15
18,6277,30120,708.9194763183593,0.3,568820,568938,6598.8083221435545,0.001,-221.41457156999996,80.08
18,6278,30142,711.4581726074218,0.3,568920,569038,7076.371087646485,0.001,-220.23403381999998,80.08
18,6279,30157,710.5126892089844,0.3,569020,569138,6803.024208068848,0.001,-227.64619437999997,80.08
18,6280,30176,705.1784606933594,0.29,569120,569238,7339.451527404785,0.001,-227.98030771999998,81.0
18,6281,30193,705.3680725097656,0.29,569220,569338,6310.64002532959,0.001,-231.04965987999995,81.0
18,6282,30207,710.8766357421875,0.29,569320,569438,11444.076123046874,0.001,-235.01611795999997,81.0
18,6283,30210,700.7900451660156,0.3,569340,569450,6172.747294616699,0.001,-233.45673201999998,80.12
18,6284,30229,707.5248840332031,0.3,569440,569550,10776.85668334961,0.001,-230.35363857999997,80.12
18,6285,30243,711.39033203125,0.3,569540,569650,4421.918255615235,0.001,-231.01144652000002,80.12
18,6286,30259,709.9174499511719,0.29,569640,569750,7336.439765930176,0.001,-234.98814125999996,80.94
18,6287,30275,704.8597778320312,0.29,569740,569850,11378.421380615235,0.001,-236.48969724999998,80.94
18,6288,30285,711.5774719238282,0.3,569800,569908,7501.724301147461,0.001,-233.75545893999998,80.52
18,6289,30299,708.1164672851562,0.31,569880,569990,4599.939135742187,0.001,-232.02219021999994,80.34
18,6290,30302,695.7857116699219,0.32,569900,570008,11200.92107849121,0.001,-227.96117066999994,79.52
18,6291,30307,708.8501159667969,0.33,569920,570038,7494.292979431152,0.001,-224.65506773999996,78.82
18,6292,30326,709.2737243652343,0.33,570020,570138,5064.2084686279295,0.001,-225.18213400000002,78.82
18,6293,30331,708.5266052246094,0.33,570040,570159,8875.78247680664,0.001,-226.23796047,78.83
18,6294,30347,709.5981018066407,0.32,570140,570259,8383.19358215332,0.001,-228.73150866,79.69
18,6295,30353,717.5036560058594,0.33,570180,570293,8685.557073974609,0.001,-226.57973869,79.03
18,6296,30369,716.5973022460937,0.33,570280,570393,7230.062951660157,0.001,-227.45939939,79.03
18,6297,30376,709.5382141113281,0.33,570320,570440,9299.188583374023,0.001,-226.63861804999996,79.13
18,6298,30391,710.9047912597656,0.33,570420,570540,8561.217907714843,0.001,-224.93040092999996,79.13
18,6299,30407,713.5331115722656,0.33,570520,570640,5712.302102661133,0.001,-226.29897207,79.13
18,6300,30416,709.069287109375,0.34,570580,570688,7876.828617858887,0.001,-223.32047126,78.61
18,6301,30417,,0.34,,570694,,,-222.76053373000002,78.03
18,6302,30432,711.0254760742188,0.34,570660,570775,5072.506642150879,0.001,-223.31993972000004,78.59
18,6303,30434,711.9734924316406,0.35,570680,570787,7461.437516784668,0.001,-220.30497587000002,77.71
18,6304,30455,708.6167663574219,0.34,570780,570887,7917.048922729492,0.001,-224.59462986000003,78.52
18,6305,30473,708.1925048828125,0.34,570880,570987,6915.865280151367,0.001,-224.65273435000006,78.52
18,6306,30478,707.6858825683594,0.35,570900,571009,6257.845002746582,0.001,-220.60961002000008,77.74
18,6307,30500,712.2294189453125,0.34,571000,571109,5718.754301452636,0.001,-224.42988616000005,78.58
18,6308,30522,705.7453857421875,0.33,571100,571209,7900.2303115844725,0.001,-227.77322882000004,79.3
18,6309,30540,710.700048828125,0.33,571200,571309,8789.75202331543,0.001,-225.69157655000006,79.3
18,6310,30561,707.9598083496094,0.32,571300,571409,4188.25265045166,0.001,-229.54155480000006,79.94
18,6311,30582,712.7189086914062,0.31,571400,571509,6230.486515808106,0.001,-234.43904613000004,80.43
18,6312,30599,710.272998046875,0.3,571500,571609,8792.469073486329,0.001,-236.22569384000002,80.87
18,6313,30620,703.4191284179688,0.3,571600,571709,8504.744424438477,0.001,-236.03330998000004,80.87
18,6314,30631,705.0603820800782,0.3,571660,571769,5257.778022766113,0.001,-236.81549723000003,81.2
18,6315,30647,706.5399841308594,0.3,571760,571869,5555.971902465821,0.001,-239.08234315000004,81.2
18,6316,30666,708.1762573242188,0.3,571860,571969,6651.940170288086,0.001,-240.8353957500001,81.2
18,6317,30683,703.6227905273438,0.29,571960,572069,9205.759133911133,0.001,-239.2831105,81.33
18,6318,30704,701.5423645019531,0.28,572060,572169,6854.416027832031,0.001,-242.05554874999999,82.23
18,6319,30718,704.108642578125,0.28,572160,572269,7824.9677261352535,0.001,-243.51785219000004,82.23
18,6320,30734,701.8447998046875,0.28,572260,572369,8660.847470092773,0.001,-243.04558811000004,82.23
18,6321,30752,711.5598327636719,0.28,572360,572469,8188.544018554688,0.001,-245.29273486,82.23
18,6322,30769,702.6666320800781,0.27,572460,572569,8023.702108764648,0.001,-245.44373181999998,83.05
18,6323,30783,711.024365234375,0.27,572560,572669,6670.369104003907,0.001,-245.27644676,83.05
18,6324,30800,707.1191345214844,0.27,572660,572769,7199.988638305664,0.001,-243.75904479999997,83.05
18,6325,30819,711.9966064453125,0.27,572760,572869,6090.8031555175785,0.001,-241.92691205,83.05
18,6326,30834,705.4427795410156,0.27,572860,572969,6903.64111328125,0.001,-244.65719398,83.05
18,6327,30848,707.217041015625,0.26,572960,573069,9357.04118347168,0.001,-247.37588825999998,83.83
18,6328,30866,701.6863525390625,0.26,573060,573169,4029.1396301269533,0.001,-247.12673562,83.83
18,6329,30884,711.6147888183593,0.26,573160,573269,5465.720185852051,0.001,-246.72740529000004,83.83
18,6330,30902,706.2740844726562,0.25,573260,573369,9481.648922729491,0.001,-256.84571291,84.4
18,6331,30905,704.0981628417969,0.26,573280,573383,9479.436920166016,0.001,-253.29385825999998,83.54
18,6332,30912,709.6979125976562,0.26,573300,573416,10024.091578674317,0.001,-253.74840933,83.68
18,6333,30926,703.9617004394531,0.26,573400,573516,7155.319006347656,0.001,-254.97221194000002,83.68
18,6334,30944,712.2545593261718,0.26,573500,573616,3373.209254455566,0.001,-258.82012396,83.68
18,6335,30948,701.0501831054687,0.27,573520,573632,7464.633589172363,0.001,-256.81704188000003,82.84
18,6336,30962,709.86591796875,0.27,573620,573732,4334.220137023925,0.001,-257.07587968,82.84
18,6337,30980,708.9842529296875,0.27,573720,573832,10394.946496582032,0.001,-255.85865220000002,82.84
18,6338,30998,710.4340026855468,0.27,573820,573932,4200.899795532227,0.001,-256.9954174100001,82.84
