time/time_elapsed,train/actor_loss,train/learning_rate,train/critic_loss,time/total timesteps,train/n_updates,rollout/success rate,time/fps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean
7161,7372.994873046875,0.001,899577.28515625,327700,227680,0.0,45,3279,-4977.72255279,100.0
7181,7436.652685546875,0.001,549352.978125,327800,227780,0.0,45,3280,-4921.333870000001,100.0
7205,7443.70439453125,0.001,910825.745703125,327900,227880,0.0,45,3281,-4962.212948920001,100.0
7237,7465.04375,0.001,1147227.615625,328000,227980,0.0,45,3282,-4975.49550221,100.0
7268,7351.86259765625,0.001,888936.46640625,328100,228080,0.0,45,3283,-4926.221519680001,100.0
7299,7388.115283203125,0.001,971083.819921875,328200,228180,0.0,44,3284,-4987.55372568,100.0
7324,7359.25712890625,0.001,795087.18046875,328300,228280,0.0,44,3285,-4949.69942557,100.0
7346,7403.98544921875,0.001,903284.347265625,328400,228380,0.0,44,3286,-4908.98588595,100.0
7371,7442.361376953125,0.001,1154677.071875,328500,228480,0.0,44,3287,-4887.568722509999,100.0
7395,7304.19296875,0.001,1026931.49375,328600,228580,0.0,44,3288,-4887.06346564,100.0
7420,7386.20009765625,0.001,1049579.884375,328700,228680,0.0,44,3289,-4830.554016239999,100.0
7452,7267.706982421875,0.001,921060.898046875,328800,228780,0.0,44,3290,-4877.00101352,100.0
7476,7443.845947265625,0.001,904457.762109375,328900,228880,0.0,43,3291,-4899.49048023,100.0
7497,7249.22890625,0.001,1424293.575390625,329000,228980,0.0,43,3292,-4902.129367039999,100.0
7510,7267.23818359375,0.001,1153342.078515625,329100,229080,0.0,43,3293,-4856.552107029999,100.0
7544,7394.279345703125,0.001,878531.336328125,329200,229180,0.0,43,3294,-4891.840308229999,100.0
7561,7414.1166015625,0.001,1117265.6125,329300,229280,0.0,43,3295,-4859.40370362,100.0
7579,7412.45341796875,0.001,690749.7546875,329400,229380,0.0,43,3296,-4832.735052749999,100.0
7603,7360.751904296875,0.001,630814.041796875,329500,229480,0.0,43,3297,-4881.15874173,100.0
7625,7287.69453125,0.001,1263129.72578125,329600,229580,0.0,43,3298,-4864.632755259999,100.0
7654,7327.22470703125,0.001,1293200.1296875,329700,229680,0.0,43,3299,-4823.763272669999,100.0
7675,7395.870947265625,0.001,804582.15078125,329800,229780,0.0,42,3300,-4826.58166164,100.0
7697,7358.390234375,0.001,1264336.8203125,329900,229880,0.0,42,3301,-4859.03722365,100.0
7720,7272.63857421875,0.001,937386.58046875,330000,229980,0.0,42,3302,-4852.2988431899985,100.0
7753,7305.32685546875,0.001,1107705.0609375,330100,230080,0.0,42,3303,-4903.096070709999,100.0
7773,7373.948193359375,0.001,824378.3140625,330200,230180,0.0,42,3304,-4898.2727177199995,100.0
7792,7344.98603515625,0.001,666417.336328125,330300,230280,0.0,42,3305,-4887.57544933,100.0
7821,7381.027490234375,0.001,856164.455078125,330400,230380,0.0,42,3306,-4923.73305774,100.0
7842,7373.550732421875,0.001,1245341.692578125,330500,230480,0.0,42,3307,-4972.75967916,100.0
7869,7173.767822265625,0.001,1030611.164453125,330600,230580,0.0,42,3308,-4961.82946901,100.0
7887,7265.717333984375,0.001,724628.83125,330700,230680,0.0,41,3309,-4932.79853404,100.0
7901,7377.904833984375,0.001,946662.0875,330800,230780,0.0,41,3310,-4926.210174059999,100.0
7922,7232.122705078125,0.001,939205.237890625,330900,230880,0.0,41,3311,-4949.368110779999,100.0
7949,7234.05732421875,0.001,1116297.314453125,331000,230980,0.0,41,3312,-4971.607726849999,100.0
7967,7232.293701171875,0.001,825355.34765625,331100,231080,0.0,41,3313,-4893.223645369999,100.0
7994,7316.557421875,0.001,759421.258203125,331200,231180,0.0,41,3314,-4973.008388949999,100.0
8007,7217.33759765625,0.001,1261523.35625,331300,231280,0.0,41,3315,-5008.05717081,100.0
8031,7293.2220703125,0.001,1045957.761328125,331400,231380,0.0,41,3316,-4998.026226769999,100.0
8046,7197.380908203125,0.001,1054496.77578125,331500,231480,0.0,41,3317,-5027.943618570001,100.0
8075,7369.96064453125,0.001,870388.32890625,331600,231580,0.0,41,3318,-5092.31354056,100.0
8101,7249.959375,0.001,937758.4234375,331700,231680,0.0,40,3319,-5043.0374626600005,100.0
8122,7302.501611328125,0.001,1226752.264453125,331800,231780,0.0,40,3320,-5070.90337609,100.0
8159,7393.270361328125,0.001,647764.0515625,331900,231880,0.0,40,3321,-5069.37067441,100.0
8181,7220.996142578125,0.001,673276.871484375,332000,231980,0.0,40,3322,-5094.96440854,100.0
8197,7241.913525390625,0.001,847123.19765625,332100,232080,0.0,40,3323,-5098.92046932,100.0
8225,7263.552783203125,0.001,1071605.50625,332200,232180,0.0,40,3324,-5096.53062229,100.0
8242,7165.565966796875,0.001,1024086.784765625,332300,232280,0.0,40,3325,-5108.59869942,100.0
8273,7236.857177734375,0.001,955599.569140625,332400,232380,0.0,40,3326,-5178.57897429,100.0
8297,7329.681201171875,0.001,916757.515234375,332500,232480,0.0,40,3327,-5198.05200167,100.0
8321,7299.83154296875,0.001,833317.2703125,332600,232580,0.0,39,3328,-5134.43673452,100.0
8348,7288.95146484375,0.001,1114976.769921875,332700,232680,0.0,39,3329,-5115.17713275,100.0
8377,7357.963818359375,0.001,919279.7046875,332800,232780,0.0,39,3330,-5119.26806566,100.0
8396,7339.030224609375,0.001,604084.57421875,332900,232880,0.0,39,3331,-5078.28374775,100.0
8421,7206.3880859375,0.001,1134018.285546875,333000,232980,0.0,39,3332,-5116.93920849,100.0
8449,7293.021533203125,0.001,876353.9234375,333100,233080,0.0,39,3333,-5169.92887095,100.0
8481,7301.9146484375,0.001,488944.03828125,333200,233180,0.0,39,3334,-5130.255508460001,100.0
8519,7230.05517578125,0.001,811868.78671875,333300,233280,0.0,39,3335,-5151.030764030001,100.0
8535,7284.81279296875,0.001,947926.04296875,333400,233380,0.0,39,3336,-5158.025699140001,100.0
8564,7223.7314453125,0.001,1029775.03515625,333500,233480,0.0,38,3337,-5205.602924250001,100.0
8594,7252.45986328125,0.001,916346.08125,333600,233580,0.0,38,3338,-5144.915845680001,100.0
8615,7284.330419921875,0.001,862275.853515625,333700,233680,0.0,38,3339,-5139.30092807,100.0
8645,7245.835498046875,0.001,766067.9609375,333800,233780,0.0,38,3340,-5241.53740001,100.0
8675,7402.72734375,0.001,1083514.441796875,333900,233880,0.0,38,3341,-5228.538223029999,100.0
8696,7271.48916015625,0.001,1269563.43515625,334000,233980,0.0,38,3342,-5183.36126245,100.0
8715,7249.64189453125,0.001,860224.3234375,334100,234080,0.0,38,3343,-5193.42961616,100.0
8737,7240.916845703125,0.001,1045420.2375,334200,234180,0.0,38,3344,-5185.99251244,100.0
8764,7335.123876953125,0.001,1027283.07265625,334300,234280,0.0,38,3345,-5193.08099932,100.0
8790,7234.87080078125,0.001,655648.057421875,334400,234380,0.0,38,3346,-5181.791967349999,100.0
8809,7282.234375,0.001,722075.793359375,334500,234480,0.0,37,3347,-5213.479261439999,100.0
8831,7248.544873046875,0.001,953275.006640625,334600,234580,0.0,37,3348,-5208.630078839999,100.0
8859,7272.24501953125,0.001,941306.79140625,334700,234680,0.0,37,3349,-5249.10547844,100.0
8883,7266.473388671875,0.001,420774.93203125,334800,234780,0.0,37,3350,-5298.737700830001,100.0
8911,7314.9873046875,0.001,678239.5421875,334900,234880,0.0,37,3351,-5347.15444748,100.0
8927,7307.20810546875,0.001,1202598.0078125,335000,234980,0.0,37,3352,-5327.527473559999,100.0
8947,7209.7806640625,0.001,772852.954296875,335100,235080,0.0,37,3353,-5309.5659568,100.0
8967,7213.018408203125,0.001,963635.894140625,335200,235180,0.0,37,3354,-5345.79780271,100.0
8990,7146.232177734375,0.001,1340849.44921875,335300,235280,0.0,37,3355,-5383.63828465,100.0
9009,7227.44189453125,0.001,866905.818359375,335400,235380,0.0,37,3356,-5420.32159227,100.0
9034,7216.237890625,0.001,1073033.815234375,335500,235480,0.0,37,3357,-5438.080037520001,100.0
9060,7260.5509765625,0.001,853587.52109375,335600,235580,0.0,37,3358,-5410.64727456,100.0
9086,7305.587646484375,0.001,636902.069140625,335700,235680,0.0,36,3359,-5457.248133800001,100.0
9112,7188.181201171875,0.001,1018587.09609375,335800,235780,0.0,36,3360,-5398.935989850001,100.0
9147,7232.801025390625,0.001,796263.609765625,335900,235880,0.0,36,3361,-5434.921196440001,100.0
9172,7246.244091796875,0.001,1067288.7421875,336000,235980,0.0,36,3362,-5433.959292809999,100.0
9206,7280.578369140625,0.001,1048205.269140625,336100,236080,0.0,36,3363,-5433.36434045,100.0
9231,7174.021044921875,0.001,1121714.276953125,336200,236180,0.0,36,3364,-5421.2419625,100.0
9256,7166.75439453125,0.001,775350.64296875,336300,236280,0.0,36,3365,-5344.451159220001,100.0
9286,7293.93759765625,0.001,1115914.596875,336400,236380,0.0,36,3366,-5397.199639410001,100.0
9312,7173.764794921875,0.001,672932.273828125,336500,236480,0.0,36,3367,-5383.453141589999,100.0
9331,7280.978759765625,0.001,1127223.265625,336600,236580,0.0,36,3368,-5437.418750229999,100.0
9352,7219.164697265625,0.001,764633.8984375,336700,236680,0.0,36,3369,-5429.412455080001,100.0
9373,7227.73828125,0.001,827127.609765625,336800,236780,0.0,35,3370,-5396.91631442,100.0
9403,7234.809375,0.001,747827.239453125,336900,236880,0.0,35,3371,-5430.31958474,100.0
9425,7194.04296875,0.001,653270.9171875,337000,236980,0.0,35,3372,-5452.81588336,100.0
9448,7266.64326171875,0.001,1264395.035546875,337100,237080,0.0,35,3373,-5473.1373375,100.0
9475,7234.778271484375,0.001,557514.468359375,337200,237180,0.0,35,3374,-5442.293787740001,100.0
9496,7153.635302734375,0.001,1302658.258203125,337300,237280,0.0,35,3375,-5425.207329440002,100.0
9526,7165.530224609375,0.001,1002055.46796875,337400,237380,0.0,35,3376,-5438.4390899,100.0
9545,7189.98349609375,0.001,635103.14453125,337500,237480,0.0,35,3377,-5416.934789990001,100.0
9566,7259.294140625,0.001,754100.303125,337600,237580,0.0,35,3378,-5359.780032500001,100.0
9588,7197.149658203125,0.001,812040.163671875,337700,237680,0.0,35,3379,-5360.764066260001,100.0
9611,7013.75390625,0.001,1212112.2265625,337800,237780,0.0,35,3380,-5427.38866882,100.0
9643,7084.088720703125,0.001,502206.804296875,337900,237880,0.0,35,3381,-5449.19276211,100.0
9673,7116.096728515625,0.001,639844.391015625,338000,237980,0.0,34,3382,-5457.1212933100005,100.0
9692,7209.4107421875,0.001,516378.813671875,338100,238080,0.0,34,3383,-5469.894986050001,100.0
9717,7134.27685546875,0.001,1015676.96171875,338200,238180,0.0,34,3384,-5402.359076720001,100.0
9745,7118.704052734375,0.001,1210696.84921875,338300,238280,0.0,34,3385,-5390.987937730001,100.0
9766,7143.167236328125,0.001,1255846.816015625,338400,238380,0.0,34,3386,-5417.0646767200005,100.0
9790,7172.23779296875,0.001,1202021.8046875,338500,238480,0.0,34,3387,-5484.192135060001,100.0
9817,7159.3744140625,0.001,951118.84296875,338600,238580,0.0,34,3388,-5481.97174034,100.0
9845,7185.412451171875,0.001,688737.29453125,338700,238680,0.0,34,3389,-5526.948502870001,100.0
9872,7061.41259765625,0.001,946912.27109375,338800,238780,0.0,34,3390,-5530.527404109998,100.0
9889,7241.146142578125,0.001,755813.101171875,338900,238880,0.0,34,3391,-5525.8776368,100.0
9917,7127.647607421875,0.001,706377.3421875,339000,238980,0.0,34,3392,-5540.862863359999,100.0
9939,7029.981689453125,0.001,849072.2421875,339100,239080,0.0,34,3393,-5564.80527637,100.0
9968,7092.558935546875,0.001,894241.143359375,339200,239180,0.0,34,3394,-5534.982497339999,100.0
10002,7150.986376953125,0.001,841148.785546875,339300,239280,0.0,33,3395,-5614.7867174,100.0
10024,7158.105322265625,0.001,667795.702734375,339400,239380,0.0,33,3396,-5619.9196455599995,100.0
10050,7049.856005859375,0.001,986522.98828125,339500,239480,0.0,33,3397,-5622.98982293,100.0
10072,7128.507666015625,0.001,750857.640625,339600,239580,0.0,33,3398,-5638.74330283,100.0
10096,7067.677001953125,0.001,834326.934765625,339700,239680,0.0,33,3399,-5690.4374801799995,100.0
10130,7102.770947265625,0.001,951347.265625,339800,239780,0.0,33,3400,-5757.578875559999,100.0
10157,7094.516455078125,0.001,837960.828515625,339900,239880,0.0,33,3401,-5782.61133856,100.0
10185,7147.912646484375,0.001,664288.9734375,340000,239980,0.0,33,3402,-5849.18218875,100.0
10213,7056.54697265625,0.001,707247.3015625,340100,240080,0.0,33,3403,-5786.581481669999,100.0
10235,7074.12744140625,0.001,864235.62109375,340200,240180,0.0,33,3404,-5838.810565589999,100.0
10259,7071.51259765625,0.001,1091581.6859375,340300,240280,0.0,33,3405,-5861.924569520001,100.0
10278,7082.399267578125,0.001,833597.77265625,340400,240380,0.0,33,3406,-5815.49383881,100.0
10301,7223.747900390625,0.001,1162555.48359375,340500,240480,0.0,33,3407,-5823.785170499999,100.0
10325,7029.823046875,0.001,967893.1421875,340600,240580,0.0,32,3408,-5877.614284959999,100.0
10341,7059.462060546875,0.001,970528.817578125,340700,240680,0.0,32,3409,-5875.466395879999,100.0
10354,7126.424365234375,0.001,655031.86015625,340800,240780,0.0,32,3410,-5871.65581672,100.0
10373,7159.9283203125,0.001,764302.183203125,340900,240880,0.0,32,3411,-5840.922807949999,100.0
10397,7061.7830078125,0.001,1107517.43046875,341000,240980,0.0,32,3412,-5794.79686861,100.0
10419,7000.048291015625,0.001,707781.1671875,341100,241080,0.0,32,3413,-5787.772508,100.0
10449,7123.087158203125,0.001,708179.538671875,341200,241180,0.0,32,3414,-5736.02952943,100.0
10470,7038.294189453125,0.001,914219.51796875,341300,241280,0.0,32,3415,-5723.78007826,100.0
10492,7145.42451171875,0.001,746563.316015625,341400,241380,0.0,32,3416,-5734.964617069999,100.0
10519,7088.68642578125,0.001,871778.967578125,341500,241480,0.0,32,3417,-5711.444244609999,100.0
10544,7118.37529296875,0.001,590630.8625,341600,241580,0.0,32,3418,-5694.674948689999,100.0
10566,7013.9466796875,0.001,1173853.640625,341700,241680,0.0,32,3419,-5729.72709272,100.0
10588,7107.35419921875,0.001,603491.544921875,341800,241780,0.0,32,3420,-5691.988574790001,100.0
10612,7060.362255859375,0.001,967957.04375,341900,241880,0.0,32,3421,-5699.965932030002,100.0
10636,7046.095068359375,0.001,1056529.13203125,342000,241980,0.0,32,3422,-5658.664409320002,100.0
10652,7130.484716796875,0.001,626504.809375,342100,242080,0.0,32,3423,-5623.898123750001,100.0
10665,6989.985546875,0.001,1076252.139453125,342200,242180,0.0,32,3424,-5565.06191696,100.0
10684,7036.68623046875,0.001,929294.578515625,342300,242280,0.0,32,3425,-5590.6497494,100.0
10706,7034.507373046875,0.001,582573.49375,342400,242380,0.0,31,3426,-5540.2712311000005,100.0
10721,6942.197216796875,0.001,822285.13984375,342500,242480,0.0,31,3427,-5506.65239291,100.0
10743,7094.125048828125,0.001,696750.443359375,342600,242580,0.0,31,3428,-5562.845284610002,100.0
10758,7079.192236328125,0.001,821280.10078125,342700,242680,0.0,31,3429,-5540.907861270001,100.0
10782,7026.512744140625,0.001,838838.604296875,342800,242780,0.0,31,3430,-5504.127153200001,100.0
10802,7125.99619140625,0.001,659481.0265625,342900,242880,0.0,31,3431,-5534.869786329999,100.0
10831,6963.493798828125,0.001,771705.7390625,343000,242980,0.0,31,3432,-5484.484974319999,100.0
10853,7007.12890625,0.001,995012.9234375,343100,243080,0.0,31,3433,-5441.235520029999,100.0
10871,7172.578271484375,0.001,869332.049609375,343200,243180,0.0,31,3434,-5504.357767599998,100.0
10886,7109.35322265625,0.001,509740.787890625,343300,243280,0.0,31,3435,-5501.44223312,100.0
10905,7055.34638671875,0.001,566875.580078125,343400,243380,0.0,31,3436,-5520.881782009999,100.0
10935,7016.976953125,0.001,882836.51796875,343500,243480,0.0,31,3437,-5485.59442874,100.0
10958,7020.2513671875,0.001,598850.8453125,343600,243580,0.0,31,3438,-5515.087877409999,100.0
10987,7105.1654296875,0.001,529856.35625,343700,243680,0.0,31,3439,-5532.24475694,100.0
11005,7140.46806640625,0.001,919765.5125,343800,243780,0.0,31,3440,-5482.755310559999,100.0
11027,7040.224267578125,0.001,775857.98359375,343900,243880,0.0,31,3441,-5424.699605119998,100.0
11050,7102.84501953125,0.001,559508.75,344000,243980,0.0,31,3442,-5460.049377209999,100.0
11072,6999.232275390625,0.001,672318.315234375,344100,244080,0.0,31,3443,-5473.354902799999,100.0
11095,7037.38515625,0.001,991066.148828125,344200,244180,0.0,31,3444,-5483.129609359999,100.0
11126,7060.734716796875,0.001,788919.9765625,344300,244280,0.0,30,3445,-5438.550846729999,100.0
11145,6985.083056640625,0.001,991118.1375,344400,244380,0.0,30,3446,-5433.633602849999,100.0
11164,7127.051611328125,0.001,735207.973828125,344500,244480,0.0,30,3447,-5432.3521388399995,100.0
11186,7061.954638671875,0.001,713417.38671875,344600,244580,0.0,30,3448,-5417.5366545199995,100.0
11205,6990.66259765625,0.001,866936.454296875,344700,244680,0.0,30,3449,-5340.7173480500005,100.0
11228,7116.738427734375,0.001,710401.13671875,344800,244780,0.0,30,3450,-5261.92975478,100.0
11252,7083.323193359375,0.001,967163.576171875,344900,244880,0.0,30,3451,-5257.589548100001,100.0
11281,6968.566162109375,0.001,1033367.353125,345000,244980,0.0,30,3452,-5279.231590220001,100.0
11296,7000.711572265625,0.001,734100.9046875,345100,245080,0.0,30,3453,-5273.552783409999,100.0
11319,7054.95263671875,0.001,1088723.33515625,345200,245180,0.0,30,3454,-5248.93723949,100.0
11336,7064.54150390625,0.001,497788.9375,345300,245280,0.0,30,3455,-5274.66045056,100.0
11359,7104.4216796875,0.001,586740.44140625,345400,245380,0.0,30,3456,-5223.62689558,100.0
11380,7011.755419921875,0.001,609331.1984375,345500,245480,0.0,30,3457,-5157.59099159,100.0
11401,7085.256005859375,0.001,431879.302734375,345600,245580,0.0,30,3458,-5212.85867128,100.0
11417,6925.525634765625,0.001,1003773.766796875,345700,245680,0.0,30,3459,-5157.86648744,100.0
11441,6948.941845703125,0.001,1438366.80078125,345800,245780,0.0,30,3460,-5210.98116786,100.0
11465,7049.877783203125,0.001,500591.761328125,345900,245880,0.0,30,3461,-5169.988911580001,100.0
11490,7068.78623046875,0.001,577739.103125,346000,245980,0.0,30,3462,-5197.79618173,100.0
11517,6943.99814453125,0.001,955344.305859375,346100,246080,0.0,30,3463,-5208.322699490001,100.0
11537,7032.950537109375,0.001,857775.401171875,346200,246180,0.0,30,3464,-5250.04373249,100.0
11560,7056.775341796875,0.001,664773.069140625,346300,246280,0.0,29,3465,-5293.614192980001,100.0
11574,7035.230126953125,0.001,755770.80859375,346377,246360,0.01,29,3466,-5222.08859831,99.77
11597,7079.625634765625,0.001,710744.23984375,346477,246460,0.01,29,3467,-5213.3619453599995,99.77
11619,7031.6126953125,0.001,623037.09296875,346577,246560,0.01,29,3468,-5180.483824319999,99.77
11647,6956.02060546875,0.001,1055654.787890625,346677,246660,0.01,29,3469,-5193.448231220001,99.77
11660,7017.58134765625,0.001,934449.144921875,346777,246760,0.01,29,3470,-5217.439458930001,99.77
11683,6959.7392578125,0.001,656350.556640625,346877,246860,0.01,29,3471,-5247.127405570001,99.77
11712,6973.1892578125,0.001,901141.991796875,346977,246960,0.01,29,3472,-5218.691680280001,99.77
11730,7008.348828125,0.001,887967.1875,347077,247060,0.01,29,3473,-5179.24875183,99.77
11751,7097.725830078125,0.001,743151.28984375,347177,247160,0.01,29,3474,-5194.00508547,99.77
11770,7067.665185546875,0.001,585026.38359375,347277,247260,0.01,29,3475,-5190.88841611,99.77
11789,6921.4759765625,0.001,511122.650390625,347377,247360,0.01,29,3476,-5170.85684149,99.77
11809,6935.72685546875,0.001,889880.648046875,347477,247460,0.01,29,3477,-5220.16514756,99.77
11825,6971.40234375,0.001,568806.56875,347577,247560,0.01,29,3478,-5260.04216792,99.77
11841,7023.637939453125,0.001,765513.501953125,347677,247660,0.01,29,3479,-5249.1485886,99.77
11857,6903.885546875,0.001,879271.496875,347777,247760,0.01,29,3480,-5224.362288020001,99.77
11884,6858.482275390625,0.001,1133927.231640625,347877,247860,0.01,29,3481,-5211.11136034,99.77
11911,6910.726318359375,0.001,806762.88515625,347977,247960,0.01,29,3482,-5187.9239143,99.77
11936,6951.000732421875,0.001,511152.7453125,348077,248060,0.01,29,3483,-5177.13015688,99.77
