time/total timesteps,train/n_updates,rollout/success rate,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,rollout/ep_len_mean
864413,764400,0.01,17,-4213.26974246,50817,8655,572194.3201171875,0.001,4940.718994140625,99.12
864513,764500,0.01,17,-4235.32533197,50837,8656,459264.8203125,0.001,4965.372998046875,99.12
864613,764600,0.01,17,-4211.13389639,50853,8657,482108.1021484375,0.001,4974.804443359375,99.12
864713,764700,0.01,16,-4211.2756846,50873,8658,421284.1087890625,0.001,4961.014599609375,99.12
864813,764800,0.01,16,-4152.98975023,50894,8659,562539.648046875,0.001,4998.288525390625,99.12
864913,764900,0.01,16,-4249.3076093,50915,8660,589931.1482421875,0.001,4907.986279296875,99.12
865013,765000,0.01,16,-4244.19315994,50936,8661,608575.641015625,0.001,4978.459375,99.12
865113,765100,0.01,16,-4297.67697009,50965,8662,435837.66044921876,0.001,5046.0490234375,99.12
865213,765200,0.01,16,-4299.89239724,50986,8663,642807.9888671875,0.001,4979.935546875,99.12
865313,765300,0.01,16,-4368.26352364,51002,8664,409747.38046875,0.001,4977.982470703125,99.12
865413,765400,0.01,16,-4402.831588509999,51024,8665,585918.459765625,0.001,4923.991796875,99.12
865513,765500,0.01,16,-4395.90304624,51044,8666,493688.6716796875,0.001,5032.895947265625,99.12
865613,765600,0.01,16,-4331.591119579999,51065,8667,482876.0224609375,0.001,5007.788232421875,99.12
865713,765700,0.01,16,-4342.278575389999,51085,8668,376310.22734375,0.001,5055.419091796875,99.12
865813,765800,0.01,16,-4402.1608091,51109,8669,297461.04140625,0.001,5022.315966796875,99.12
865913,765900,0.01,16,-4378.104402679999,51128,8670,544136.0455078125,0.001,4948.529833984375,99.12
866013,766000,0.01,16,-4401.834021629999,51155,8671,358454.101953125,0.001,5035.69267578125,99.12
866113,766100,0.01,16,-4451.312544279999,51174,8672,388204.545703125,0.001,5075.727490234375,99.12
866213,766200,0.01,16,-4469.8982627,51198,8673,567197.3181640625,0.001,5095.196240234375,99.12
866313,766300,0.0,16,-4508.57385472,51223,8674,440939.001953125,0.001,5019.905615234375,100.0
866413,766400,0.0,16,-4455.496577010001,51242,8675,501543.208984375,0.001,4991.856396484375,100.0
866513,766500,0.0,16,-4441.578335340001,51255,8676,461588.98779296875,0.001,5062.16611328125,100.0
866613,766600,0.0,16,-4441.779021640001,51271,8677,459704.7625976562,0.001,4918.14482421875,100.0
866713,766700,0.0,16,-4415.16808419,51289,8678,462421.9169921875,0.001,5019.783203125,100.0
866813,766800,0.0,16,-4448.25029876,51303,8679,568768.844140625,0.001,4975.734375,100.0
866913,766900,0.0,16,-4411.29894618,51324,8680,415333.4940429687,0.001,5028.08828125,100.0
867013,767000,0.0,16,-4431.9632516500005,51347,8681,431759.7591796875,0.001,5024.8013671875,100.0
867113,767100,0.0,16,-4430.645244290001,51364,8682,468691.2484375,0.001,5010.8171875,100.0
867213,767200,0.0,16,-4399.235251680001,51383,8683,347766.59599609376,0.001,5030.234619140625,100.0
867313,767300,0.0,16,-4349.40618224,51401,8684,433197.6551757812,0.001,4997.1158203125,100.0
867413,767400,0.0,16,-4390.523959189999,51422,8685,549295.8795898438,0.001,4919.281787109375,100.0
867513,767500,0.0,16,-4388.6178346199995,51437,8686,420554.2896484375,0.001,5085.307666015625,100.0
867613,767600,0.0,16,-4380.337736349999,51457,8687,430043.737890625,0.001,4904.8837890625,100.0
867713,767700,0.0,16,-4441.51399773,51475,8688,594556.2529296875,0.001,4945.352783203125,100.0
867813,767800,0.0,16,-4427.215295329999,51493,8689,270715.606640625,0.001,4976.528564453125,100.0
867913,767900,0.0,16,-4478.57508736,51513,8690,779206.265234375,0.001,4985.042138671875,100.0
868013,768000,0.0,16,-4497.541310789999,51528,8691,555767.0162109375,0.001,4960.566650390625,100.0
868113,768100,0.0,16,-4446.831531129999,51546,8692,449097.4421875,0.001,4969.29345703125,100.0
868213,768200,0.0,16,-4481.351958449999,51568,8693,643072.8400390625,0.001,4970.91943359375,100.0
868313,768300,0.0,16,-4485.19501029,51582,8694,437806.50634765625,0.001,4987.644580078125,100.0
868413,768400,0.0,16,-4482.948573289999,51604,8695,567508.9982421875,0.001,4950.120703125,100.0
868513,768500,0.0,16,-4491.070712419999,51625,8696,537644.2048828125,0.001,4940.52587890625,100.0
868613,768600,0.0,16,-4491.08531144,51638,8697,481041.4021484375,0.001,4988.028271484375,100.0
868713,768700,0.0,16,-4470.50387599,51665,8698,335603.73701171874,0.001,5075.027001953125,100.0
868813,768800,0.0,16,-4447.7661627200005,51689,8699,521980.21123046876,0.001,4950.40751953125,100.0
868913,768900,0.0,16,-4447.21023991,51712,8700,399263.717578125,0.001,5017.2095703125,100.0
869013,769000,0.0,16,-4499.71384481,51729,8701,388023.8888671875,0.001,4993.261376953125,100.0
869113,769100,0.0,16,-4548.37376538,51744,8702,602286.1818359375,0.001,4949.24892578125,100.0
869213,769200,0.0,16,-4599.722238409999,51764,8703,433158.9462890625,0.001,5022.208447265625,100.0
869313,769300,0.0,16,-4642.552149019999,51785,8704,380889.5545898437,0.001,5041.985546875,100.0
869413,769400,0.0,16,-4579.09980584,51806,8705,432364.3869140625,0.001,4989.9451171875,100.0
869513,769500,0.0,16,-4546.888722430001,51827,8706,348401.73046875,0.001,4945.83154296875,100.0
869613,769600,0.0,16,-4623.1957740200005,51844,8707,347336.1651367188,0.001,4964.88955078125,100.0
869713,769700,0.0,16,-4613.157902909999,51864,8708,371162.31796875,0.001,4942.71640625,100.0
869813,769800,0.0,16,-4553.2231707,51885,8709,352673.4482421875,0.001,4961.00048828125,100.0
869913,769900,0.0,16,-4543.40574449,51910,8710,429809.3064453125,0.001,4991.775390625,100.0
870013,770000,0.0,16,-4501.54072045,51934,8711,526953.7936523438,0.001,4988.3486328125,100.0
870113,770100,0.0,16,-4573.791180820001,51954,8712,398823.4755859375,0.001,5029.560205078125,100.0
870213,770200,0.0,16,-4600.33143754,51973,8713,311298.164453125,0.001,5015.826806640625,100.0
870313,770300,0.0,16,-4620.46279701,51994,8714,501072.465625,0.001,5004.03603515625,100.0
870413,770400,0.0,16,-4642.49010689,52016,8715,418399.2544921875,0.001,5131.5451171875,100.0
870513,770500,0.0,16,-4607.1438292,52036,8716,642053.5044921875,0.001,4973.90390625,100.0
870613,770600,0.0,16,-4604.61686195,52059,8717,411525.1796875,0.001,4965.4861328125,100.0
870713,770700,0.0,16,-4598.534800470001,52076,8718,450329.637109375,0.001,4999.147021484375,100.0
870813,770800,0.0,16,-4562.57944747,52090,8719,412488.3028320313,0.001,4976.0142578125,100.0
870913,770900,0.0,16,-4579.79561177,52105,8720,561610.2579101563,0.001,4944.491552734375,100.0
871013,771000,0.0,16,-4540.02168908,52127,8721,421866.0712890625,0.001,5006.79931640625,100.0
871113,771100,0.0,16,-4504.3862628199995,52151,8722,542210.849609375,0.001,4948.513427734375,100.0
871213,771200,0.0,16,-4488.255378129999,52169,8723,386336.921484375,0.001,5003.7173828125,100.0
871313,771300,0.0,16,-4463.9259786600005,52188,8724,602765.569921875,0.001,5044.613232421875,100.0
871413,771400,0.0,16,-4497.35840989,52208,8725,442609.8599609375,0.001,4963.30869140625,100.0
871513,771500,0.0,16,-4466.85194418,52224,8726,257730.9890625,0.001,4973.254345703125,100.0
871613,771600,0.0,16,-4410.15534311,52242,8727,496113.5765625,0.001,4967.54697265625,100.0
871713,771700,0.0,16,-4417.062541830001,52257,8728,561778.0240234375,0.001,4946.0326171875,100.0
871813,771800,0.0,16,-4383.523373710001,52269,8729,447745.81953125,0.001,4974.03994140625,100.0
871913,771900,0.0,16,-4398.0432313500005,52283,8730,704432.9033203125,0.001,4934.057861328125,100.0
872013,772000,0.0,16,-4371.131142810001,52296,8731,452196.4793945312,0.001,4996.125927734375,100.0
872113,772100,0.0,16,-4360.15630858,52312,8732,519978.81640625,0.001,4946.348779296875,100.0
872213,772200,0.0,16,-4330.492608060001,52330,8733,534848.591015625,0.001,4848.30908203125,100.0
872313,772300,0.0,16,-4381.228812370001,52362,8734,457979.7733398437,0.001,4954.932275390625,100.0
872413,772400,0.0,16,-4368.292180110001,52383,8735,421742.4046875,0.001,4911.65654296875,100.0
872513,772500,0.0,16,-4315.325645710001,52401,8736,431456.930859375,0.001,5055.0279296875,100.0
872613,772600,0.0,16,-4334.604369370001,52417,8737,565972.608984375,0.001,4973.926708984375,100.0
872713,772700,0.0,16,-4363.81974093,52435,8738,483074.6009765625,0.001,4973.223388671875,100.0
872813,772800,0.0,16,-4383.77156378,52451,8739,449948.2833984375,0.001,4985.691259765625,100.0
872913,772900,0.0,16,-4361.893176469999,52471,8740,570601.239453125,0.001,4971.856005859375,100.0
873013,773000,0.0,16,-4360.158262409999,52489,8741,486267.4537109375,0.001,4981.182177734375,100.0
873113,773100,0.0,16,-4340.74069075,52507,8742,481261.6994140625,0.001,5018.194775390625,100.0
873213,773200,0.0,16,-4280.18820373,52524,8743,363182.34833984374,0.001,4950.16279296875,100.0
873313,773300,0.0,16,-4353.16705991,52537,8744,482590.6943359375,0.001,5007.196923828125,100.0
873413,773400,0.0,16,-4301.7502720600005,52551,8745,329688.868359375,0.001,4935.430322265625,100.0
873513,773500,0.0,16,-4267.51312001,52578,8746,420359.9591796875,0.001,4962.432861328125,100.0
873613,773600,0.0,16,-4275.80628798,52596,8747,608746.35390625,0.001,5035.690869140625,100.0
873713,773700,0.0,16,-4274.9467385,52614,8748,446136.0646484375,0.001,4943.357568359375,100.0
873813,773800,0.0,16,-4271.8371629,52639,8749,393357.2390625,0.001,4908.539892578125,100.0
873913,773900,0.0,16,-4300.34827506,52657,8750,257853.66416015624,0.001,4883.043798828125,100.0
874013,774000,0.0,16,-4261.32474462,52672,8751,465902.0345703125,0.001,4963.080615234375,100.0
874113,774100,0.0,16,-4252.308447580001,52690,8752,370320.3193359375,0.001,4953.290478515625,100.0
874213,774200,0.0,16,-4255.298162860001,52702,8753,518558.4431640625,0.001,5002.4708984375,100.0
874313,774300,0.0,16,-4320.21087067,52721,8754,289119.2607421875,0.001,5063.37041015625,100.0
874413,774400,0.0,16,-4315.723070880001,52741,8755,524442.041015625,0.001,4949.810498046875,100.0
874513,774500,0.0,16,-4305.39940506,52761,8756,503684.7494140625,0.001,4971.275439453125,100.0
874613,774600,0.0,16,-4290.3645298500005,52775,8757,663903.758203125,0.001,4946.268994140625,100.0
874713,774700,0.0,16,-4252.21908933,52790,8758,342158.266015625,0.001,4942.584423828125,100.0
874813,774800,0.0,16,-4299.43484345,52803,8759,511218.2529296875,0.001,4930.278271484375,100.0
874913,774900,0.0,16,-4254.057424839999,52828,8760,360805.986328125,0.001,5040.861669921875,100.0
875013,775000,0.0,16,-4209.1337481400005,52842,8761,568483.23515625,0.001,4941.01025390625,100.0
875113,775100,0.0,16,-4130.59573569,52860,8762,701073.0168945312,0.001,4979.191650390625,100.0
875213,775200,0.0,16,-4162.01211203,52878,8763,446068.3333984375,0.001,4998.01611328125,100.0
875313,775300,0.0,16,-4077.70112148,52895,8764,330240.95078125,0.001,4977.322021484375,100.0
875413,775400,0.0,16,-4044.7133568100003,52915,8765,656768.6240234375,0.001,4981.3857421875,100.0
875513,775500,0.0,16,-4073.25371093,52932,8766,328879.31015625,0.001,4964.41591796875,100.0
875613,775600,0.0,16,-4055.7005950200005,52952,8767,561305.0060546875,0.001,5029.279296875,100.0
875713,775700,0.0,16,-4047.2806687400007,52969,8768,383775.253515625,0.001,4981.002294921875,100.0
875813,775800,0.0,16,-3990.16207509,52981,8769,576698.8369140625,0.001,5012.907421875,100.0
875913,775900,0.0,16,-4031.1132239299995,52996,8770,342542.48017578124,0.001,5001.1169921875,100.0
876013,776000,0.0,16,-4041.7946123699994,53016,8771,547532.3796875,0.001,4935.9876953125,100.0
876113,776100,0.0,16,-4032.4097721099997,53039,8772,414211.60703125,0.001,5047.71826171875,100.0
876213,776200,0.0,16,-3968.67227157,53058,8773,635943.3057617188,0.001,4956.165869140625,100.0
876313,776300,0.0,16,-3974.59652165,53075,8774,411968.365625,0.001,4941.0900390625,100.0
876413,776400,0.0,16,-4010.3351713299994,53092,8775,417028.9962890625,0.001,5040.793017578125,100.0
876460,776440,0.01,16,-3978.168076589999,53103,8776,323348.76875,0.001,4982.1451171875,99.47
876560,776540,0.01,16,-3974.604675779999,53118,8777,236582.13603515626,0.001,5019.972216796875,99.47
876660,776640,0.01,16,-3962.8941958,53137,8778,406218.7591796875,0.001,4903.11181640625,99.47
876760,776740,0.01,16,-3981.9410770999993,53153,8779,465378.875,0.001,4915.015478515625,99.47
876860,776840,0.01,16,-3998.76307031,53174,8780,581768.8755859375,0.001,4973.28701171875,99.47
876960,776940,0.01,16,-3997.5849296,53194,8781,613928.7395507812,0.001,4940.08779296875,99.47
877060,777040,0.01,16,-4015.69238731,53213,8782,496177.7193359375,0.001,5003.502880859375,99.47
877160,777140,0.01,16,-4034.4423007199994,53226,8783,511343.24091796874,0.001,5010.24580078125,99.47
877260,777240,0.01,16,-4046.7213090699997,53247,8784,336402.2041015625,0.001,4975.219482421875,99.47
877360,777340,0.01,16,-4022.0526194100003,53270,8785,325250.94873046875,0.001,4968.642236328125,99.47
877460,777440,0.01,16,-4025.6728779799996,53284,8786,275690.5986328125,0.001,5023.745166015625,99.47
877560,777540,0.01,16,-4028.47088002,53299,8787,628126.0076171875,0.001,4959.558251953125,99.47
877660,777640,0.01,16,-3970.45617903,53315,8788,562982.9701171875,0.001,4976.482666015625,99.47
877760,777740,0.01,16,-4021.8310130499995,53329,8789,454818.4083984375,0.001,5003.68017578125,99.47
877860,777840,0.01,16,-4000.4667202800006,53342,8790,504819.1541015625,0.001,4998.315576171875,99.47
877960,777940,0.01,16,-4031.5128412400004,53363,8791,594532.2048828125,0.001,5031.76865234375,99.47
878060,778040,0.01,16,-4058.440962919999,53378,8792,402686.517578125,0.001,4995.83876953125,99.47
878160,778140,0.01,16,-4016.3696097800002,53397,8793,518243.276171875,0.001,5007.281591796875,99.47
878260,778240,0.01,16,-4037.4050953499996,53417,8794,490281.351171875,0.001,4978.559716796875,99.47
878360,778340,0.01,16,-4055.90455561,53439,8795,508035.564453125,0.001,4944.6568359375,99.47
878460,778440,0.01,16,-4089.7393952599996,53456,8796,451834.74658203125,0.001,5022.0765625,99.47
878560,778540,0.01,16,-4131.24874671,53469,8797,357903.919921875,0.001,4972.229296875,99.47
878660,778640,0.01,16,-4160.08685636,53490,8798,504092.4989257812,0.001,4983.1259765625,99.47
878760,778740,0.01,16,-4153.821792209999,53505,8799,387120.8504882812,0.001,4969.854296875,99.47
878860,778840,0.01,16,-4145.43379248,53524,8800,369680.8490234375,0.001,4947.21357421875,99.47
878960,778940,0.01,16,-4154.04060647,53541,8801,368803.1141601562,0.001,4980.287646484375,99.47
879060,779040,0.01,16,-4085.6332987700002,53560,8802,460880.2513671875,0.001,4998.136962890625,99.47
879160,779140,0.01,16,-4058.99474791,53576,8803,378127.8044921875,0.001,5036.7083984375,99.47
879260,779240,0.01,16,-4034.57570005,53596,8804,342867.05703125,0.001,4945.545751953125,99.47
879360,779340,0.01,16,-4054.4127455699995,53612,8805,314210.10888671875,0.001,4930.9900390625,99.47
879460,779440,0.01,16,-3998.8757089499995,53630,8806,408939.2994140625,0.001,4991.59140625,99.47
879560,779540,0.01,16,-3927.8207104999997,53656,8807,516464.0994140625,0.001,4983.42890625,99.47
879660,779640,0.01,16,-3903.5924052,53673,8808,443086.6973632813,0.001,4946.438330078125,99.47
879760,779740,0.01,16,-3934.58945079,53707,8809,509008.3643554688,0.001,5003.796826171875,99.47
879860,779840,0.01,16,-3932.6530028699995,53728,8810,398922.4224609375,0.001,5002.149169921875,99.47
879960,779940,0.01,16,-3958.3324262199994,53755,8811,471648.05859375,0.001,5010.144384765625,99.47
880010,780000,0.02,16,-3886.649725639999,53768,8812,477685.3115234375,0.001,4977.190771484375,98.97
880110,780100,0.02,16,-3887.8124116899994,53783,8813,316073.74375,0.001,4997.042724609375,98.97
880210,780200,0.02,16,-3847.723821899999,53807,8814,605156.9931640625,0.001,4960.203466796875,98.97
880310,780300,0.02,16,-3889.0280159599997,53836,8815,468057.5765625,0.001,4912.1486328125,98.97
880410,780400,0.02,16,-3938.12995918,53857,8816,269745.537109375,0.001,4986.016064453125,98.97
880510,780500,0.02,16,-3918.7954139099998,53878,8817,448386.4541015625,0.001,4975.3771484375,98.97
880610,780600,0.02,16,-3942.5704133999993,53905,8818,324135.5596679688,0.001,4991.524267578125,98.97
880710,780700,0.02,16,-3940.29712527,53932,8819,425180.4138671875,0.001,4955.49521484375,98.97
880810,780800,0.02,16,-3852.8010206499994,53957,8820,466108.4236328125,0.001,4915.8359375,98.97
880910,780900,0.02,16,-4043.7304983999998,53983,8821,470748.6435546875,0.001,4943.90263671875,98.97
881010,781000,0.02,16,-4053.8471480499993,54001,8822,713844.368359375,0.001,4982.53203125,98.97
881110,781100,0.02,16,-4076.4694169100003,54015,8823,506906.2705078125,0.001,4992.621240234375,98.97
881210,781200,0.02,16,-4049.78492012,54031,8824,417596.6462890625,0.001,4977.24638671875,98.97
881310,781300,0.02,16,-4059.7966042800003,54053,8825,385555.0802734375,0.001,5054.799951171875,98.97
881410,781400,0.02,16,-4110.7149604,54072,8826,459667.4404296875,0.001,4986.201904296875,98.97
881510,781500,0.02,16,-4148.2370531,54090,8827,326258.26396484376,0.001,5006.47900390625,98.97
881610,781600,0.02,16,-4137.086498809999,54113,8828,553571.1666015625,0.001,5077.1015625,98.97
881710,781700,0.02,16,-4167.42423935,54131,8829,546834.1884765625,0.001,4932.388916015625,98.97
881810,781800,0.02,16,-4077.1377674699993,54145,8830,588296.8608398438,0.001,5054.6146484375,98.97
881910,781900,0.02,16,-4092.4070600799996,54167,8831,473946.6353515625,0.001,4942.264501953125,98.97
882010,782000,0.02,16,-4114.6613829299995,54181,8832,453343.1625,0.001,4974.362353515625,98.97
882110,782100,0.02,16,-4134.423342209999,54198,8833,434789.84609375,0.001,4963.979443359375,98.97
882210,782200,0.02,16,-4068.2129446099993,54214,8834,531535.831640625,0.001,4980.561474609375,98.97
882310,782300,0.02,16,-4067.13815648,54227,8835,426373.77607421874,0.001,4950.085400390625,98.97
882410,782400,0.02,16,-4115.43192116,54242,8836,360912.2791015625,0.001,5004.59638671875,98.97
882510,782500,0.02,16,-4084.2657332800004,54259,8837,383047.1109375,0.001,4999.23017578125,98.97
882610,782600,0.02,16,-4134.159043000001,54283,8838,440762.3086914063,0.001,5039.177294921875,98.97
882710,782700,0.02,16,-4151.1088532,54302,8839,608011.8962890625,0.001,5027.019384765625,98.97
882810,782800,0.02,16,-4167.8031578400005,54319,8840,384623.5369140625,0.001,4968.2828125,98.97
882910,782900,0.02,16,-4165.23299321,54339,8841,465229.7748046875,0.001,5035.47529296875,98.97
883010,783000,0.02,16,-4164.528467439999,54354,8842,433936.01328125,0.001,4978.836767578125,98.97
883110,783100,0.02,16,-4184.37043158,54373,8843,341556.0361328125,0.001,5000.113037109375,98.97
883210,783200,0.02,16,-4142.01449285,54389,8844,652738.208203125,0.001,4965.632080078125,98.97
883310,783300,0.02,16,-4174.9440088599995,54408,8845,506176.0350585937,0.001,4983.245849609375,98.97
