train/learning_rate,train/critic_loss,rollout/success rate,time/episodes,train/actor_loss,train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total timesteps,rollout/ep_len_mean
0.001,9894.58701171875,0.26,7420,757.6344604492188,664440,-333.99903459999996,58,11264,664550,81.62
0.001,12855.512615966796,0.26,7421,755.4970520019531,664540,-340.32620392999996,58,11279,664650,81.62
0.001,12013.282934570312,0.26,7422,751.6037963867187,664640,-338.96305358999996,58,11296,664750,81.62
0.001,4842.071821594238,0.27,7423,759.1254760742188,664720,-336.1462033599999,58,11314,664840,81.52
0.001,13641.970874023438,0.28,7424,753.1253723144531,664740,-333.37390242999993,58,11317,664852,80.64
0.001,9184.927011108399,0.28,7425,755.1876342773437,664840,-333.2955081399999,58,11334,664952,80.64
0.001,13209.52751159668,0.27,7426,751.3180114746094,664940,-336.37668437,58,11350,665052,81.27
0.001,9086.31649017334,0.28,7427,755.1629760742187,664960,-333.6733143100001,58,11353,665068,80.43
0.001,6939.20034942627,0.28,7428,752.0290893554687,664980,-333.96361909,58,11357,665082,80.55
0.001,12375.57610168457,0.27,7429,752.2808288574219,665080,-338.11653741000003,58,11371,665182,81.06
0.001,9417.237754821777,0.27,7430,754.0741088867187,665180,-337.7660421400001,58,11390,665282,81.06
0.001,9524.337286376953,0.28,7431,754.7900451660156,665260,-332.82549072999996,58,11406,665367,80.91
0.001,7388.842691040039,0.28,7432,758.5335205078125,665360,-336.63886886,58,11424,665467,80.91
0.001,6643.085403442383,0.27,7433,752.1310363769531,665460,-339.35148415,58,11437,665567,81.12
0.001,11040.975723266602,0.27,7434,755.1119934082031,665500,-339.65103614,58,11445,665609,81.25
0.001,5431.009881591797,0.26,7435,762.355322265625,665600,-344.1772229400001,58,11465,665709,82.15
0.001,8837.460122680664,0.26,7436,751.4774230957031,665700,-350.29779867,57,11480,665809,82.15
0.001,7175.970565795898,0.26,7437,750.8254821777343,665800,-349.64968731999994,57,11496,665909,82.15
0.001,8196.309848022462,0.25,7438,748.8755676269532,665900,-353.64937845000003,57,11513,666009,82.73
0.001,8422.951684570313,0.26,7439,749.913427734375,665960,-350.5615512999999,57,11523,666069,82.33
0.001,8530.046508789062,0.25,7440,751.7625122070312,666060,-353.60194920000004,57,11541,666169,83.16
0.001,15211.356015014648,0.25,7441,741.8092468261718,666080,-352.13190220999996,57,11545,666188,83.03
0.001,11992.38663330078,0.25,7442,736.2984924316406,666180,-352.56688235999997,57,11559,666288,83.03
0.001,5894.337548828125,0.25,7443,759.0268859863281,666280,-348.39419505,57,11577,666388,83.03
0.001,7351.418696594238,0.25,7444,759.8436950683594,666380,-348.83748081000005,57,11592,666488,83.03
0.001,8092.573379516602,0.25,7445,747.099951171875,666480,-346.43883012,57,11607,666588,83.03
0.001,5717.505200195313,0.25,7446,748.7923828125,666580,-337.0040268,57,11627,666688,83.03
0.001,3858.0643463134766,0.25,7447,758.2985107421875,666680,-300.74614689,57,11645,666788,83.03
0.001,8310.773974609376,0.26,7448,738.8222900390625,666720,-293.12422965,57,11653,666826,82.41
,,0.26,7449,,,-292.74958079000004,57,11656,666839,82.28
0.001,9241.905944824219,0.27,7450,750.514453125,666740,-290.32792421,57,11659,666848,81.37
0.001,11035.915615844726,0.27,7451,750.6412109375,666840,-290.82231178,57,11677,666948,81.37
0.001,8752.291647338867,0.28,7452,752.8532348632813,666860,-287.73676688999996,57,11681,666965,80.54
0.001,9274.836859130859,0.28,7453,744.7416870117188,666960,-287.61511879,56,11703,667065,80.54
0.001,9967.752716064453,0.27,7454,749.8193237304688,667060,-292.83679396,56,11725,667165,81.46
0.001,14144.28280029297,0.26,7455,743.1001647949219,667160,-294.30487056,56,11741,667265,82.03
0.001,11517.098831176758,0.26,7456,741.4394897460937,667260,-295.18241022,56,11757,667365,82.03
0.001,12060.191796875,0.26,7457,756.1582946777344,667360,-293.95113386,56,11773,667465,82.03
0.001,10241.740664672852,0.26,7458,760.3511474609375,667460,-292.95432901,56,11788,667565,82.03
0.001,10708.116021728516,0.26,7459,758.947802734375,667560,-293.83559652,56,11805,667665,82.03
0.001,11004.063745117188,0.26,7460,752.4071716308594,667660,-295.26648597999997,56,11823,667765,82.03
0.001,11886.067416381837,0.26,7461,758.6202270507813,667760,-296.85279809,56,11836,667865,82.03
0.001,8475.299380493165,0.25,7462,754.0521240234375,667860,-299.67219911999996,56,11853,667965,82.75
0.001,8841.117636108398,0.25,7463,752.8891845703125,667960,-303.36312945,56,11869,668065,82.75
0.001,7240.559817504883,0.26,7464,754.1223205566406,668020,-301.63633923000003,56,11886,668129,82.39
0.001,6928.422665405274,0.26,7465,751.8074768066406,668120,-300.37860332,56,11903,668229,82.39
0.001,10486.581881713868,0.25,7466,763.6223510742187,668220,-320.19517777,56,11925,668329,83.25
0.001,6701.319116210938,0.25,7467,759.4835205078125,668240,-320.44233485,56,11930,668360,83.1
0.001,12881.867993164062,0.26,7468,758.7671081542969,668260,-316.38311782000005,56,11934,668378,82.28
0.001,4058.8827850341795,0.26,7469,768.7771911621094,668360,-311.06195847000004,55,11953,668478,82.28
0.001,9028.800100708007,0.27,7470,753.1461059570313,668440,-311.42418169000007,55,11968,668553,82.03
0.001,10174.580541992187,0.27,7471,756.8982604980469,668540,-309.67562935000007,55,11984,668653,82.03
0.001,6273.051986694336,0.28,7472,762.0005004882812,668620,-305.95065973000004,55,11999,668732,81.82
0.001,9625.545852661133,0.27,7473,758.3723083496094,668720,-312.72103026,55,12017,668832,82.5
0.001,7220.450115966797,0.27,7474,757.4966186523437,668760,-313.70812432,55,12024,668864,82.61
0.001,9022.316452026367,0.27,7475,761.2670837402344,668860,-313.31672624000004,55,12040,668964,82.61
0.001,11789.42890625,0.28,7476,761.1307373046875,668880,-307.94208109000004,55,12045,668990,81.87
0.001,7999.159881591797,0.27,7477,746.168408203125,668980,-309.82045995,55,12059,669090,82.54
0.001,7344.823397827148,0.28,7478,761.5267395019531,669040,-306.41327871,55,12072,669148,82.12
0.001,13961.918826293946,0.27,7479,750.4590026855469,669140,-311.14487111,55,12089,669248,83.05
0.001,9042.937420654296,0.27,7480,756.8299865722656,669240,-314.64448281,55,12110,669348,83.05
0.001,6068.074523925781,0.28,7481,775.7448425292969,669320,-316.59686551000004,55,12128,669422,82.79
0.001,11556.451962280273,0.28,7482,775.1643188476562,669420,-318.92076103000005,55,12141,669522,82.79
0.001,10156.462417602539,0.29,7483,772.2914916992188,669440,-311.39686671,55,12147,669552,82.09
0.001,11327.121792602538,0.29,7484,765.3729431152344,669540,-308.42808934,55,12162,669652,82.09
0.001,8715.405624389648,0.3,7485,768.2135559082031,669560,-308.09948797,55,12165,669670,81.27
0.001,8730.976602172852,0.29,7486,772.609326171875,669660,-311.07117003999997,54,12182,669770,81.78
0.001,6520.184707641602,0.29,7487,761.6170288085938,669700,-310.53610438,54,12189,669811,82.16
0.001,9042.898876953124,0.29,7488,766.97626953125,669800,-311.85085207,54,12205,669911,82.16
0.001,7752.127647399902,0.29,7489,772.0791870117188,669900,-314.08800233,54,12224,670011,82.16
,,0.29,7490,,,-313.89953111,54,12226,670017,81.87
0.001,6636.720236206054,0.3,7491,777.1046691894531,669920,-307.78748189000004,54,12230,670038,81.08
0.001,15823.70576171875,0.3,7492,757.2333557128907,670020,-309.5196978,54,12248,670138,81.08
0.001,12525.820797729491,0.31,7493,766.3617797851563,670040,-303.99301198999996,54,12250,670148,80.18
0.001,13752.664013671874,0.32,7494,762.4380554199219,670080,-301.13003353,54,12260,670195,79.65
0.001,6306.325787353516,0.32,7495,768.6777221679688,670180,-296.80826923000006,54,12282,670295,79.65
0.001,8117.849719238281,0.32,7496,768.4581359863281,670280,-298.7845603900001,54,12307,670395,79.65
0.001,8716.494598388672,0.32,7497,769.6576782226563,670380,-302.29560047,54,12323,670495,79.65
0.001,12378.541149902343,0.32,7498,774.2328674316407,670480,-304.46988378000003,54,12340,670595,79.65
0.001,14852.204168701172,0.32,7499,760.96142578125,670520,-305.3665674900001,54,12348,670637,79.98
0.001,14502.925619506836,0.32,7500,758.6104064941406,670540,-306.50172130000004,54,12352,670652,79.82
0.001,8907.43197631836,0.32,7501,776.0908264160156,670560,-307.76455154,54,12357,670679,79.67
0.001,8047.773721313477,0.31,7502,774.9660400390625,670660,-313.91783765,54,12373,670779,80.29
0.001,11177.95221862793,0.31,7503,767.4857666015625,670760,-317.45297861,54,12399,670879,80.29
0.001,5859.704699707031,0.31,7504,777.6944763183594,670860,-319.45032256,54,12417,670979,80.29
0.001,11075.92830505371,0.31,7505,762.2123352050781,670960,-323.47636983000007,53,12437,671079,80.29
0.001,13665.189767456055,0.31,7506,766.9448486328125,671060,-318.39715162,53,12456,671179,80.29
0.001,8986.044946289063,0.31,7507,781.3986572265625,671160,-315.86595843,53,12477,671279,80.29
0.001,14061.393984985352,0.31,7508,764.6443908691406,671260,-315.65929323999995,53,12499,671379,80.29
0.001,6890.589990234375,0.32,7509,772.5199645996094,671280,-312.42548482999996,53,12500,671384,79.34
0.001,8865.726693725586,0.33,7510,779.1899719238281,671300,-310.6881745,53,12505,671408,78.58
,,0.34,7511,,,-307.0426385300001,53,12507,671416,77.66
0.001,13369.003778076172,0.34,7512,772.0325622558594,671400,-306.97620873000005,53,12535,671516,77.66
0.001,5364.45325012207,0.35,7513,771.4252685546875,671420,-302.12307129000004,53,12537,671522,76.72
0.001,10347.434381103516,0.35,7514,774.050390625,671520,-304.52871459,53,12552,671622,76.72
0.001,10400.34983215332,0.36,7515,767.2676025390625,671540,-302.38186574,53,12560,671654,76.04
0.001,6960.16024017334,0.36,7516,776.1025146484375,671640,-301.44011161000003,53,12580,671754,76.04
0.001,12067.205856323242,0.36,7517,773.1963500976562,671740,-301.52043731,53,12599,671854,76.04
0.001,7049.756433105469,0.37,7518,777.7801452636719,671780,-293.24368807999997,53,12607,671894,75.44
0.001,12304.265243530273,0.37,7519,762.3892883300781,671880,-293.77956957,53,12626,671994,75.44
0.001,12055.567593383788,0.38,7520,768.8803527832031,671900,-293.18559304,53,12628,672003,74.53
0.001,8616.303511047363,0.38,7521,773.4981079101562,672000,-289.71431391,53,12645,672103,74.53
0.001,8716.811291503906,0.39,7522,773.0735046386719,672080,-286.70759358,53,12662,672191,74.41
0.001,8356.231860351563,0.38,7523,782.7535888671875,672180,-293.0568215299999,52,12684,672291,74.51
0.001,8744.796823120118,0.37,7524,776.1022094726562,672280,-295.16149968999997,52,12700,672391,75.39
0.001,9325.435577392578,0.38,7525,770.3467407226562,672300,-291.33407059999996,52,12702,672401,74.49
0.001,8886.183079528808,0.38,7526,771.6546997070312,672400,-290.81598938999997,52,12717,672501,74.49
0.001,9983.523562622071,0.37,7527,771.6459350585938,672500,-293.15911744,52,12734,672601,75.33
0.001,10265.658868408203,0.36,7528,773.4103332519531,672600,-295.19244303,52,12751,672701,76.19
,,0.37,7529,,,-291.44673597,52,12752,672706,75.24
0.001,9994.963006591797,0.37,7530,771.7112854003906,672700,-289.29946877,52,12767,672806,75.24
0.001,11544.230297851562,0.36,7531,775.1861206054688,672800,-294.38262323999993,52,12784,672906,75.39
0.001,8306.869354248047,0.37,7532,770.577490234375,672820,-290.59459832,52,12787,672928,74.61
0.001,8592.75326538086,0.37,7533,762.4987060546875,672920,-289.46246664,52,12803,673028,74.61
0.001,11363.615530395507,0.36,7534,775.9694274902344,673020,-290.53743897,52,12823,673128,75.19
0.001,11823.691635131836,0.37,7535,778.3703979492187,673060,-286.11451647,52,12831,673169,74.6
0.001,11959.537326049805,0.38,7536,769.3964050292968,673100,-275.58561296,52,12840,673219,74.1
0.001,12434.65756225586,0.38,7537,773.2035705566407,673200,-275.85430549,52,12858,673319,74.1
0.001,7936.115957641601,0.38,7538,775.8251281738281,673300,-303.72468485,52,12873,673419,74.1
0.001,7810.218603515625,0.37,7539,774.6296447753906,673400,-306.00254148999994,52,12889,673519,74.5
0.001,16583.35236206055,0.37,7540,772.1702026367187,673500,-305.79651168000004,52,12909,673619,74.5
0.001,10456.243148803711,0.36,7541,773.3912475585937,673600,-309.53381427,52,12926,673719,75.31
0.001,8120.868811035156,0.37,7542,768.2289428710938,673620,-306.8207921,52,12929,673731,74.43
0.001,11133.151263427735,0.37,7543,764.2370239257813,673720,-312.44433534,52,12945,673831,74.43
,,0.38,7544,,,-307.02180927999996,52,12946,673832,73.44
0.001,7906.297277832031,0.39,7545,774.2455200195312,673780,-302.91583124,52,12958,673891,73.03
0.001,10595.401153564453,0.4,7546,775.5027465820312,673820,-301.80232483000003,51,12966,673933,72.45
0.001,17146.55535888672,0.41,7547,767.7943420410156,673840,-297.7337107,51,12968,673942,71.54
0.001,13142.532260131837,0.4,7548,764.6786315917968,673940,-300.24575598999996,51,12984,674042,72.16
0.001,10670.436315917968,0.39,7549,773.9337341308594,674040,-303.44478231,51,13000,674142,73.03
0.001,12289.653866577148,0.38,7550,777.3635864257812,674140,-308.66556795,51,13017,674242,73.94
0.001,12507.56769104004,0.38,7551,785.0663024902344,674240,-305.77826227,51,13036,674342,73.94
0.001,9922.280471801758,0.37,7552,778.5984741210938,674340,-309.05519145,51,13055,674442,74.77
0.001,10697.242349243164,0.37,7553,774.1049072265625,674440,-311.64274377,51,13069,674542,74.77
0.001,10475.518963623046,0.38,7554,769.1969360351562,674480,-307.42779926000003,51,13077,674590,74.25
0.001,8172.149954223632,0.38,7555,770.7107604980469,674580,-304.37623662999994,51,13093,674690,74.25
,,0.39,7556,,,-300.50159487999997,51,13094,674697,73.32
0.001,8667.173028564453,0.39,7557,775.0837768554687,674680,-298.73223344999997,51,13112,674797,73.32
0.001,9954.53717956543,0.4,7558,779.2736083984375,674700,-297.27348858,51,13113,674803,72.38
0.001,12427.260614013672,0.4,7559,776.9956420898437,674800,-295.28301987,51,13132,674903,72.38
0.001,8606.887808227539,0.4,7560,779.6260620117188,674900,-294.73034647000003,51,13152,675003,72.38
,,0.41,7561,,,-291.26068616,51,13155,675017,71.52
0.001,10316.5880859375,0.42,7562,782.9251892089844,674920,-288.62079438000006,51,13157,675024,70.59
0.001,10393.743524169922,0.42,7563,778.6590148925782,675020,-285.95919298,51,13173,675124,70.59
0.001,8222.835330200196,0.42,7564,778.4116516113281,675060,-284.99809229,51,13181,675167,70.38
0.001,7796.575906372071,0.42,7565,779.8649047851562,675160,-287.10450369,51,13208,675267,70.38
0.001,7393.110757446289,0.42,7566,774.5511596679687,675260,-271.74765983,51,13223,675367,70.38
0.001,12141.4013671875,0.42,7567,773.1540771484375,675300,-270.84445865000004,51,13231,675416,70.56
0.001,9609.471600341796,0.41,7568,778.0811889648437,675400,-273.69092880000005,50,13246,675516,71.38
0.001,12063.712445068359,0.41,7569,771.8542053222657,675500,-274.46501255,50,13265,675616,71.38
0.001,10601.101754760743,0.4,7570,775.693017578125,675600,-273.78515600000003,50,13281,675716,71.63
0.001,8862.714443969726,0.41,7571,773.69609375,675660,-271.28392683000004,50,13294,675771,71.18
0.001,10431.910534667968,0.4,7572,773.4929382324219,675760,-273.90269258999996,50,13312,675871,71.39
0.001,8681.17261352539,0.4,7573,772.7949829101562,675860,-268.20751096,50,13328,675971,71.39
0.001,6873.508786010742,0.39,7574,777.1801147460938,675960,-273.69011965,50,13349,676071,72.07
0.001,6497.751565551758,0.39,7575,769.03583984375,676060,-277.98968197,50,13369,676171,72.07
0.001,10294.05149230957,0.38,7576,783.2419067382813,676160,-284.03041857999995,50,13385,676271,72.81
0.001,11558.142135620117,0.38,7577,775.0885192871094,676260,-286.88647070999997,50,13400,676371,72.81
0.001,5299.761834716797,0.38,7578,770.5597045898437,676300,-286.96338249,50,13411,676419,72.71
0.001,7231.7112487792965,0.38,7579,781.2802062988281,676400,-284.72918219,50,13431,676519,72.71
0.001,11660.19284362793,0.38,7580,771.8345031738281,676500,-291.94744711,50,13443,676619,72.71
0.001,9684.293710327149,0.37,7581,778.6894836425781,676600,-290.21606114,50,13461,676719,72.97
0.001,11087.084881591796,0.37,7582,778.1649719238281,676700,-307.63887674,50,13487,676819,72.97
0.001,6301.301443481445,0.37,7583,782.0444580078125,676740,-307.11654782,50,13494,676858,73.06
0.001,16047.634243774413,0.38,7584,771.45234375,676780,-302.00289354,50,13500,676889,72.37
0.001,16968.11676940918,0.37,7585,764.03330078125,676880,-304.42195491999996,50,13516,676989,73.19
0.001,10056.574447631836,0.38,7586,769.107275390625,676960,-304.5102099,50,13536,677074,73.04
0.001,11607.170892333985,0.37,7587,778.7801391601563,677060,-308.11453647,49,13555,677174,73.63
0.001,8262.599349975586,0.37,7588,774.3772033691406,677160,-309.09208733,49,13570,677274,73.63
0.001,10456.718853759765,0.37,7589,776.8031066894531,677260,-307.05964612,49,13585,677374,73.63
0.001,8430.230618286132,0.36,7590,787.0279113769532,677360,-312.34025404,49,13603,677474,74.57
0.001,10150.663604736328,0.36,7591,782.6212646484375,677380,-312.28179197000003,49,13608,677497,74.59
0.001,13645.74015197754,0.37,7592,781.6687744140625,677400,-308.01047447,49,13611,677510,73.72
0.001,9019.28969116211,0.36,7593,783.8328918457031,677500,-315.00524532,49,13627,677610,74.62
0.001,7916.256976318359,0.36,7594,776.842333984375,677540,-313.91537499,49,13635,677652,74.57
0.001,9159.138494873047,0.36,7595,783.7225891113281,677640,-317.35647967,49,13657,677752,74.57
0.001,12084.449938964844,0.37,7596,772.3885437011719,677680,-311.84421105999996,49,13665,677794,73.99
0.001,9170.444174194336,0.37,7597,777.2841247558594,677780,-310.81474787999997,49,13681,677894,73.99
0.001,12244.685614013672,0.38,7598,784.6422485351562,677880,-307.93637348,49,13697,677981,73.86
0.001,9272.300979614258,0.38,7599,780.5714416503906,677960,-309.18834956999996,49,13714,678063,74.26
,,0.38,7600,,,-307.48308654,49,13716,678070,74.18
0.001,15146.504455566406,0.37,7601,769.3264343261719,678060,-311.06245257,49,13731,678170,74.91
0.001,10403.49545288086,0.38,7602,779.6985107421875,678100,-304.33197009,49,13737,678207,74.28
0.001,9860.897985839843,0.38,7603,777.1796997070312,678200,-303.75378707,49,13754,678307,74.28
0.001,12040.81291809082,0.39,7604,777.0082458496094,678220,-302.12500421,49,13758,678324,73.45
0.001,12386.557977294922,0.39,7605,778.682275390625,678320,-297.65976045,49,13776,678424,73.45
0.001,10915.557495117188,0.4,7606,782.9687072753907,678400,-297.39146458999994,49,13792,678511,73.32
0.001,8977.23030090332,0.41,7607,783.9671691894531,678500,-294.37999524,49,13807,678604,73.25
0.001,12325.55396118164,0.41,7608,775.1116027832031,678600,-295.49697685999996,49,13825,678704,73.25
0.001,9331.872387695312,0.4,7609,778.0751220703125,678700,-298.06824031,49,13840,678804,74.2
